,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
1587,El Arenal,2006,OCTUBRE,27.111,32.427,21.795
1588,La Huaca,2006,OCTUBRE,22.665,29.049,16.280
1589,Tamarindo,2006,OCTUBRE,27.352,32.511,22.194
1590,Vichayal,2006,OCTUBRE,26.180,31.380,20.980
1591,Chulucanas,2006,OCTUBRE,18.842,26.986,10.697
1592,Buenos Aires,2006,OCTUBRE,18.036,23.537,12.535
1593,Chalaco,2006,OCTUBRE,18.440,26.255,10.625
1594,La Matanza,2006,OCTUBRE,19.675,26.401,12.949
1595,Morropón,2006,OCTUBRE,26.168,32.164,20.173
1596,Salitral,2006,OCTUBRE,18.807,25.133,12.481
1597,San Juan de Bigote,2006,OCTUBRE,21.573,27.670,15.475
1598,Santa Catalina de Mossa,2006,OCTUBRE,15.664,22.115,9.214
1599,Santo Domingo,2006,OCTUBRE,20.745,27.311,14.178
1600,Yamango,2006,OCTUBRE,21.886,28.348,15.423
1601,Huancabamba,2006,OCTUBRE,27.632,33.844,21.420
1602,Canchaque,2006,OCTUBRE,22.651,28.754,16.548
1603,El Carmen de la Frontera,2006,OCTUBRE,26.094,31.429,20.759
1604,Huarmaca,2006,OCTUBRE,18.783,25.768,11.798
1605,Lalaquiz,2006,OCTUBRE,19.862,26.320,13.403
1606,San Miguel de El Faique,2006,OCTUBRE,28.324,32.687,23.960
1607,Sondor,2006,OCTUBRE,23.141,29.453,16.829
1608,Sondorillo,2006,OCTUBRE,27.696,34.638,20.754
1609,Ayabaca,2006,OCTUBRE,23.200,31.275,15.124
1610,Frías,2006,OCTUBRE,28.053,32.750,23.356
1611,Jililí,2006,OCTUBRE,24.964,30.674,19.253
1612,Lagunas,2006,OCTUBRE,15.970,23.898,8.043
1613,Montero,2006,OCTUBRE,24.473,29.560,19.387
1614,Pacaipampa,2006,OCTUBRE,27.554,33.106,22.002
1615,Paimas,2006,OCTUBRE,17.292,24.522,10.063
1616,Sapillica,2006,OCTUBRE,22.596,28.905,16.287
1617,Paita,2006,NOVIEMBRE,14.606,24.085,5.126
1618,Amotape,2006,NOVIEMBRE,17.730,25.097,10.363
1619,Colán,2006,NOVIEMBRE,22.465,29.966,14.965
1620,El Arenal,2006,NOVIEMBRE,24.302,29.935,18.669
1621,La Huaca,2006,NOVIEMBRE,18.191,26.042,10.341
1622,Tamarindo,2006,NOVIEMBRE,26.397,32.232,20.562
1623,Vichayal,2006,NOVIEMBRE,24.037,29.817,18.257
1624,Chulucanas,2006,NOVIEMBRE,14.724,24.628,4.820
1625,Buenos Aires,2006,NOVIEMBRE,14.694,21.104,8.284
1626,Chalaco,2006,NOVIEMBRE,14.472,24.439,4.506
1627,La Matanza,2006,NOVIEMBRE,16.916,25.021,8.810
1628,Morropón,2006,NOVIEMBRE,24.129,30.550,17.707
1629,Salitral,2006,NOVIEMBRE,15.553,22.771,8.335
1630,San Juan de Bigote,2006,NOVIEMBRE,18.763,26.685,10.840
1631,Santa Catalina de Mossa,2006,NOVIEMBRE,12.438,20.220,4.657
1632,Santo Domingo,2006,NOVIEMBRE,18.301,26.289,10.313
1633,Yamango,2006,NOVIEMBRE,18.845,26.111,11.579
1634,Huancabamba,2006,NOVIEMBRE,25.115,33.239,16.991
1635,Canchaque,2006,NOVIEMBRE,18.117,25.408,10.826
1636,El Carmen de la Frontera,2006,NOVIEMBRE,23.595,29.352,17.838
1637,Huarmaca,2006,NOVIEMBRE,15.826,23.267,8.384
1638,Lalaquiz,2006,NOVIEMBRE,16.302,23.424,9.180
1639,San Miguel de El Faique,2006,NOVIEMBRE,24.741,29.951,19.531
1640,Sondor,2006,NOVIEMBRE,19.423,26.593,12.253
1641,Sondorillo,2006,NOVIEMBRE,24.532,33.026,16.039
1642,Ayabaca,2006,NOVIEMBRE,19.297,28.895,9.698
1643,Frías,2006,NOVIEMBRE,25.256,29.936,20.576
1644,Jililí,2006,NOVIEMBRE,21.296,27.747,14.845
1645,Lagunas,2006,NOVIEMBRE,13.307,21.728,4.885
1646,Montero,2006,NOVIEMBRE,21.375,26.474,16.276
1647,Pacaipampa,2006,NOVIEMBRE,24.025,29.731,18.320
1648,Paimas,2006,NOVIEMBRE,13.862,23.086,4.639
1649,Sapillica,2006,NOVIEMBRE,19.457,26.776,12.138
1650,Paita,2006,DICIEMBRE,12.513,21.895,3.131
1651,Amotape,2006,DICIEMBRE,14.276,21.886,6.667
1652,Colán,2006,DICIEMBRE,18.226,25.513,10.940
1653,El Arenal,2006,DICIEMBRE,23.902,28.687,19.118
1654,La Huaca,2006,DICIEMBRE,12.671,19.307,6.035
1655,Tamarindo,2006,DICIEMBRE,24.905,32.380,17.431
1656,Vichayal,2006,DICIEMBRE,23.476,29.176,17.776
1657,Chulucanas,2006,DICIEMBRE,9.806,18.677,0.935
1658,Buenos Aires,2006,DICIEMBRE,13.885,21.044,6.727
1659,Chalaco,2006,DICIEMBRE,10.611,19.255,1.967
1660,La Matanza,2006,DICIEMBRE,14.806,23.714,5.898
1661,Morropón,2006,DICIEMBRE,23.849,31.693,16.006
1662,Salitral,2006,DICIEMBRE,14.318,21.878,6.758
1663,San Juan de Bigote,2006,DICIEMBRE,16.582,25.073,8.092
1664,Santa Catalina de Mossa,2006,DICIEMBRE,11.212,20.095,2.329
1665,Santo Domingo,2006,DICIEMBRE,16.667,25.869,7.465
1666,Yamango,2006,DICIEMBRE,18.482,27.022,9.941
1667,Huancabamba,2006,DICIEMBRE,22.461,31.420,13.501
1668,Canchaque,2006,DICIEMBRE,13.281,20.378,6.184
1669,El Carmen de la Frontera,2006,DICIEMBRE,22.622,28.791,16.452
1670,Huarmaca,2006,DICIEMBRE,14.640,22.446,6.835
1671,Lalaquiz,2006,DICIEMBRE,14.980,22.749,7.212
1672,San Miguel de El Faique,2006,DICIEMBRE,25.023,29.329,20.716
1673,Sondor,2006,DICIEMBRE,16.749,23.162,10.337
1674,Sondorillo,2006,DICIEMBRE,19.673,28.458,10.888
1675,Ayabaca,2006,DICIEMBRE,13.868,22.671,5.064
1676,Frías,2006,DICIEMBRE,23.949,28.004,19.893
1677,Jililí,2006,DICIEMBRE,16.988,22.348,11.628
1678,Lagunas,2006,DICIEMBRE,11.586,21.160,2.012
1679,Montero,2006,DICIEMBRE,19.498,23.980,15.016
1680,Pacaipampa,2006,DICIEMBRE,23.682,28.299,19.065
1681,Paimas,2006,DICIEMBRE,11.801,20.432,3.171
1682,Sapillica,2006,DICIEMBRE,17.218,24.587,9.850
1683,Paita,2006,ANUAL,18.032,27.092,8.972
1684,Amotape,2006,ANUAL,19.887,27.094,12.680
1685,Colán,2006,ANUAL,23.753,30.957,16.549
1686,El Arenal,2006,ANUAL,26.413,32.392,20.434
1687,La Huaca,2006,ANUAL,22.052,29.528,14.576
1688,Tamarindo,2006,ANUAL,26.551,32.745,20.358
1689,Vichayal,2006,ANUAL,25.455,31.474,19.436
1690,Chulucanas,2006,ANUAL,18.434,27.101,9.768
1691,Buenos Aires,2006,ANUAL,17.277,23.870,10.684
1692,Chalaco,2006,ANUAL,18.120,27.046,9.195
1693,La Matanza,2006,ANUAL,19.619,27.737,11.502
1694,Morropón,2006,ANUAL,26.051,32.947,19.156
1695,Salitral,2006,ANUAL,17.689,25.081,10.296
1696,San Juan de Bigote,2006,ANUAL,21.179,29.100,13.259
1697,Santa Catalina de Mossa,2006,ANUAL,15.179,22.931,7.427
1698,Santo Domingo,2006,ANUAL,20.738,28.814,12.661
1699,Yamango,2006,ANUAL,21.788,29.432,14.144
1700,Huancabamba,2006,ANUAL,26.086,34.090,18.081
1701,Canchaque,2006,ANUAL,22.331,29.890,14.771
1702,El Carmen de la Frontera,2006,ANUAL,25.327,31.536,19.118
1703,Huarmaca,2006,ANUAL,17.638,25.198,10.078
1704,Lalaquiz,2006,ANUAL,19.423,26.804,12.042
1705,San Miguel de El Faique,2006,ANUAL,27.123,31.921,22.324
1706,Sondor,2006,ANUAL,22.870,30.390,15.349
1707,Sondorillo,2006,ANUAL,25.623,33.885,17.361
1708,Ayabaca,2006,ANUAL,22.500,31.197,13.803
1709,Frías,2006,ANUAL,27.134,32.196,22.073
1710,Jililí,2006,ANUAL,24.707,31.158,18.255
1711,Lagunas,2006,ANUAL,14.747,23.462,6.033
1712,Montero,2006,ANUAL,23.476,28.971,17.982
1713,Pacaipampa,2006,ANUAL,26.551,32.856,20.246
1714,Paimas,2006,ANUAL,17.407,26.000,8.813
1715,Sapillica,2006,ANUAL,21.911,29.216,14.607
1716,Paita,2007,ENERO,13.320,21.932,4.861
1717,Amotape,2007,ENERO,11.518,18.289,4.873
1718,Colán,2007,ENERO,16.110,22.572,9.488
1719,El Arenal,2007,ENERO,24.178,29.316,18.962
1720,La Huaca,2007,ENERO,11.006,17.127,4.907
1721,Tamarindo,2007,ENERO,25.068,31.816,18.321
1722,Vichayal,2007,ENERO,23.175,29.279,16.982
1723,Chulucanas,2007,ENERO,8.894,15.976,1.761
1724,Buenos Aires,2007,ENERO,15.284,22.154,8.440
1725,Chalaco,2007,ENERO,10.782,19.125,2.353
1726,La Matanza,2007,ENERO,15.445,23.523,7.452
1727,Morropón,2007,ENERO,24.715,32.422,16.856
1728,Salitral,2007,ENERO,14.875,22.348,7.401
1729,San Juan de Bigote,2007,ENERO,17.499,24.842,10.128
1730,Santa Catalina de Mossa,2007,ENERO,12.760,21.101,4.203
1731,Santo Domingo,2007,ENERO,17.441,25.699,9.255
1732,Yamango,2007,ENERO,20.723,29.289,12.121
1733,Huancabamba,2007,ENERO,20.853,29.293,13.825
1734,Canchaque,2007,ENERO,11.486,16.974,5.882
1735,El Carmen de la Frontera,2007,ENERO,22.630,28.580,16.648
1736,Huarmaca,2007,ENERO,15.129,22.683,7.731
1737,Lalaquiz,2007,ENERO,16.286,23.353,8.958
1738,San Miguel de El Faique,2007,ENERO,25.516,29.681,21.297
1739,Sondor,2007,ENERO,16.169,22.302,9.960
1740,Sondorillo,2007,ENERO,17.907,25.504,10.228
1741,Ayabaca,2007,ENERO,11.822,19.361,4.259
1742,Frías,2007,ENERO,23.570,27.348,19.779
1743,Jililí,2007,ENERO,14.897,19.886,9.865
1744,Lagunas,2007,ENERO,12.581,21.869,3.534
1745,Montero,2007,ENERO,18.782,23.020,14.564
1746,Pacaipampa,2007,ENERO,24.109,29.451,18.670
1747,Paimas,2007,ENERO,12.421,20.397,4.359
1748,Sapillica,2007,ENERO,17.092,23.953,10.248
1749,Paita,2007,FEBRERO,13.654,23.616,3.927
1750,Amotape,2007,FEBRERO,13.847,20.753,6.979
1751,Colán,2007,FEBRERO,17.746,25.251,10.299
1752,El Arenal,2007,FEBRERO,24.314,30.133,18.577
1753,La Huaca,2007,FEBRERO,15.131,22.786,7.499
1754,Tamarindo,2007,FEBRERO,24.277,32.204,16.375
1755,Vichayal,2007,FEBRERO,24.321,31.503,17.168
1756,Chulucanas,2007,FEBRERO,11.638,21.295,2.077
1757,Buenos Aires,2007,FEBRERO,16.009,23.327,8.751
1758,Chalaco,2007,FEBRERO,12.849,22.813,2.939
1759,La Matanza,2007,FEBRERO,16.318,25.096,7.583
1760,Morropón,2007,FEBRERO,25.398,33.161,17.999
1761,Salitral,2007,FEBRERO,15.932,23.848,8.066
1762,San Juan de Bigote,2007,FEBRERO,18.280,27.742,8.805
1763,Santa Catalina de Mossa,2007,FEBRERO,13.279,22.498,4.108
1764,Santo Domingo,2007,FEBRERO,17.974,27.186,8.777
1765,Yamango,2007,FEBRERO,21.377,30.980,11.896
1766,Huancabamba,2007,FEBRERO,22.675,32.131,13.237
1767,Canchaque,2007,FEBRERO,15.740,23.314,8.201
1768,El Carmen de la Frontera,2007,FEBRERO,23.124,29.498,16.795
1769,Huarmaca,2007,FEBRERO,16.286,24.423,8.197
1770,Lalaquiz,2007,FEBRERO,16.791,24.728,8.934
1771,San Miguel de El Faique,2007,FEBRERO,25.653,30.132,21.310
1772,Sondor,2007,FEBRERO,18.253,25.748,10.673
1773,Sondorillo,2007,FEBRERO,19.915,29.031,10.819
1774,Ayabaca,2007,FEBRERO,14.854,24.363,5.393
1775,Frías,2007,FEBRERO,24.494,29.215,19.847
1776,Jililí,2007,FEBRERO,18.069,24.147,12.023
1777,Lagunas,2007,FEBRERO,13.026,22.472,3.914
1778,Montero,2007,FEBRERO,19.857,25.099,14.683
1779,Pacaipampa,2007,FEBRERO,24.370,30.351,18.400
1780,Paimas,2007,FEBRERO,13.172,23.311,3.037
1781,Sapillica,2007,FEBRERO,18.395,26.317,10.540
1782,Paita,2007,MARZO,17.201,28.170,6.424
1783,Amotape,2007,MARZO,17.179,24.873,9.523
1784,Colán,2007,MARZO,20.418,28.775,12.143
1785,El Arenal,2007,MARZO,25.885,32.360,19.410
1786,La Huaca,2007,MARZO,19.640,26.975,12.320
1787,Tamarindo,2007,MARZO,25.626,33.920,17.374
1788,Vichayal,2007,MARZO,25.667,33.088,18.273
1789,Chulucanas,2007,MARZO,16.522,26.861,6.286
1790,Buenos Aires,2007,MARZO,17.558,24.970,10.235
1791,Chalaco,2007,MARZO,16.501,27.055,6.010
1792,La Matanza,2007,MARZO,19.007,28.472,9.571
1793,Morropón,2007,MARZO,26.785,35.141,18.455
1794,Salitral,2007,MARZO,17.684,26.061,9.534
1795,San Juan de Bigote,2007,MARZO,21.283,30.807,11.753
1796,Santa Catalina de Mossa,2007,MARZO,14.405,23.461,5.572
1797,Santo Domingo,2007,MARZO,20.331,30.141,10.783
1798,Yamango,2007,MARZO,23.624,33.270,14.414
1799,Huancabamba,2007,MARZO,24.529,35.513,13.725
1800,Canchaque,2007,MARZO,20.133,27.487,12.815
1801,El Carmen de la Frontera,2007,MARZO,25.481,32.569,18.389
1802,Huarmaca,2007,MARZO,17.789,26.442,9.213
1803,Lalaquiz,2007,MARZO,17.363,24.892,9.833
1804,San Miguel de El Faique,2007,MARZO,25.352,30.403,20.347
1805,Sondor,2007,MARZO,21.625,30.483,12.794
1806,Sondorillo,2007,MARZO,22.083,32.399,11.803
1807,Ayabaca,2007,MARZO,19.401,30.002,8.917
1808,Frías,2007,MARZO,25.872,31.304,20.463
1809,Jililí,2007,MARZO,22.432,28.550,16.331
1810,Lagunas,2007,MARZO,14.578,25.276,4.205
1811,Montero,2007,MARZO,22.428,28.058,16.815
1812,Pacaipampa,2007,MARZO,25.103,31.990,18.325
1813,Paimas,2007,MARZO,16.479,27.295,5.859
1814,Sapillica,2007,MARZO,20.811,29.283,12.435
1815,Paita,2007,ABRIL,18.649,29.198,8.236
1816,Amotape,2007,ABRIL,17.229,24.248,10.150
1817,Colán,2007,ABRIL,20.759,28.351,13.248
1818,El Arenal,2007,ABRIL,28.137,35.179,20.979
1819,La Huaca,2007,ABRIL,21.320,28.575,14.039
1820,Tamarindo,2007,ABRIL,26.070,34.297,17.870
1821,Vichayal,2007,ABRIL,27.614,34.778,20.344
1822,Chulucanas,2007,ABRIL,18.448,28.331,8.301
1823,Buenos Aires,2007,ABRIL,18.872,25.461,12.256
1824,Chalaco,2007,ABRIL,18.609,28.808,8.354
1825,La Matanza,2007,ABRIL,21.232,30.207,12.187
1826,Morropón,2007,ABRIL,27.899,36.148,19.663
1827,Salitral,2007,ABRIL,19.872,27.809,12.082
1828,San Juan de Bigote,2007,ABRIL,22.478,31.493,13.539
1829,Santa Catalina de Mossa,2007,ABRIL,16.198,24.487,7.723
1830,Santo Domingo,2007,ABRIL,21.979,31.278,12.758
1831,Yamango,2007,ABRIL,24.728,33.243,16.133
1832,Huancabamba,2007,ABRIL,26.096,36.310,15.553
1833,Canchaque,2007,ABRIL,21.990,29.002,14.925
1834,El Carmen de la Frontera,2007,ABRIL,27.129,33.672,20.525
1835,Huarmaca,2007,ABRIL,19.469,27.690,11.283
1836,Lalaquiz,2007,ABRIL,21.935,29.833,13.998
1837,San Miguel de El Faique,2007,ABRIL,27.003,31.975,21.843
1838,Sondor,2007,ABRIL,23.667,31.129,16.219
1839,Sondorillo,2007,ABRIL,23.614,33.555,13.681
1840,Ayabaca,2007,ABRIL,21.841,30.851,12.740
1841,Frías,2007,ABRIL,28.392,34.431,22.150
1842,Jililí,2007,ABRIL,24.279,30.536,17.952
1843,Lagunas,2007,ABRIL,15.955,25.411,6.516
1844,Montero,2007,ABRIL,24.432,30.322,18.567
1845,Pacaipampa,2007,ABRIL,27.625,35.367,19.832
1846,Paimas,2007,ABRIL,18.138,28.271,7.950
1847,Sapillica,2007,ABRIL,22.552,30.633,14.425
1848,Paita,2007,MAYO,21.170,31.616,10.913
1849,Amotape,2007,MAYO,20.272,27.210,13.335
1850,Colán,2007,MAYO,23.216,31.279,15.072
1851,El Arenal,2007,MAYO,28.946,35.935,21.972
1852,La Huaca,2007,MAYO,24.459,31.218,17.708
1853,Tamarindo,2007,MAYO,27.135,34.793,19.478
1854,Vichayal,2007,MAYO,27.922,34.577,21.260
1855,Chulucanas,2007,MAYO,21.787,31.906,11.651
1856,Buenos Aires,2007,MAYO,19.421,25.895,12.947
1857,Chalaco,2007,MAYO,20.839,30.800,10.903
1858,La Matanza,2007,MAYO,22.735,31.396,14.080
1859,Morropón,2007,MAYO,28.891,36.455,21.342
1860,Salitral,2007,MAYO,21.146,28.756,13.536
1861,San Juan de Bigote,2007,MAYO,24.253,32.436,15.999
1862,Santa Catalina de Mossa,2007,MAYO,16.888,24.572,9.059
1863,Santo Domingo,2007,MAYO,23.272,31.711,14.878
1864,Yamango,2007,MAYO,24.991,33.214,16.837
1865,Huancabamba,2007,MAYO,27.810,37.975,17.644
1866,Canchaque,2007,MAYO,24.897,31.043,18.733
1867,El Carmen de la Frontera,2007,MAYO,28.187,34.491,21.857
1868,Huarmaca,2007,MAYO,20.130,27.928,12.376
1869,Lalaquiz,2007,MAYO,22.265,29.832,14.448
1870,San Miguel de El Faique,2007,MAYO,27.793,33.037,22.549
1871,Sondor,2007,MAYO,26.005,33.038,18.961
1872,Sondorillo,2007,MAYO,26.264,36.269,16.203
1873,Ayabaca,2007,MAYO,25.473,35.760,15.151
1874,Frías,2007,MAYO,29.281,35.579,22.956
1875,Jililí,2007,MAYO,27.541,33.342,21.742
1876,Lagunas,2007,MAYO,16.409,25.332,7.780
1877,Montero,2007,MAYO,25.975,31.778,20.205
1878,Pacaipampa,2007,MAYO,28.585,35.742,21.361
1879,Paimas,2007,MAYO,20.543,30.482,10.525
1880,Sapillica,2007,MAYO,24.203,32.044,16.358
1881,Paita,2007,JUNIO,21.557,29.597,13.635
1882,Amotape,2007,JUNIO,23.681,31.781,15.828
1883,Colán,2007,JUNIO,26.500,33.951,19.065
1884,El Arenal,2007,JUNIO,29.021,35.412,22.643
1885,La Huaca,2007,JUNIO,27.168,33.869,20.446
1886,Tamarindo,2007,JUNIO,28.954,34.781,23.153
1887,Vichayal,2007,JUNIO,26.724,32.711,20.705
1888,Chulucanas,2007,JUNIO,25.136,33.892,16.383
1889,Buenos Aires,2007,JUNIO,19.602,25.912,13.324
1890,Chalaco,2007,JUNIO,22.884,30.964,14.838
1891,La Matanza,2007,JUNIO,22.035,29.425,14.662
1892,Morropón,2007,JUNIO,27.696,34.503,20.888
1893,Salitral,2007,JUNIO,20.894,28.068,13.742
1894,San Juan de Bigote,2007,JUNIO,24.219,30.689,17.767
1895,Santa Catalina de Mossa,2007,JUNIO,16.229,23.792,8.773
1896,Santo Domingo,2007,JUNIO,22.947,29.982,15.919
1897,Yamango,2007,JUNIO,23.957,30.841,17.096
1898,Huancabamba,2007,JUNIO,29.534,36.526,22.634
1899,Canchaque,2007,JUNIO,27.274,33.922,20.681
1900,El Carmen de la Frontera,2007,JUNIO,27.851,33.728,21.985
1901,Huarmaca,2007,JUNIO,20.052,27.355,12.762
1902,Lalaquiz,2007,JUNIO,21.850,29.072,14.711
1903,San Miguel de El Faique,2007,JUNIO,28.656,33.308,24.004
1904,Sondor,2007,JUNIO,26.657,33.437,19.881
1905,Sondorillo,2007,JUNIO,30.043,37.187,22.925
1906,Ayabaca,2007,JUNIO,29.695,38.769,20.589
1907,Frías,2007,JUNIO,29.490,35.665,23.315
1908,Jililí,2007,JUNIO,29.121,35.028,23.215
1909,Lagunas,2007,JUNIO,16.959,25.420,8.533
1910,Montero,2007,JUNIO,26.266,32.247,20.299
1911,Pacaipampa,2007,JUNIO,28.857,35.276,22.481
1912,Paimas,2007,JUNIO,20.615,28.299,13.024
1913,Sapillica,2007,JUNIO,25.600,33.300,18.900
1914,Paita,2007,JULIO,20.029,26.964,13.453
1915,Amotape,2007,JULIO,26.863,33.254,20.688
1916,Colán,2007,JULIO,28.370,34.961,22.050
1917,El Arenal,2007,JULIO,28.929,35.685,22.410
1918,La Huaca,2007,JULIO,26.152,32.214,20.291
1919,Tamarindo,2007,JULIO,28.325,34.051,22.852
1920,Vichayal,2007,JULIO,26.296,32.555,20.269
1921,Chulucanas,2007,JULIO,24.081,31.515,16.867
1922,Buenos Aires,2007,JULIO,18.649,24.604,13.003
1923,Chalaco,2007,JULIO,22.027,29.093,15.165
1924,La Matanza,2007,JULIO,20.873,27.516,14.435
1925,Morropón,2007,JULIO,26.531,33.194,20.150
1926,Salitral,2007,JULIO,20.342,26.765,14.150
1927,San Juan de Bigote,2007,JULIO,22.787,28.591,17.208
1928,Santa Catalina de Mossa,2007,JULIO,16.231,22.720,9.917
1929,Santo Domingo,2007,JULIO,21.793,28.380,15.468
1930,Yamango,2007,JULIO,22.004,28.280,16.010
1931,Huancabamba,2007,JULIO,28.459,34.901,22.246
1932,Canchaque,2007,JULIO,26.506,32.339,20.825
1933,El Carmen de la Frontera,2007,JULIO,26.540,32.330,20.958
1934,Huarmaca,2007,JULIO,19.365,26.337,12.657
1935,Lalaquiz,2007,JULIO,19.840,26.651,13.256
1936,San Miguel de El Faique,2007,JULIO,29.422,34.159,24.825
1937,Sondor,2007,JULIO,26.115,32.507,19.913
1938,Sondorillo,2007,JULIO,29.968,36.446,23.698
1939,Ayabaca,2007,JULIO,29.759,36.872,22.943
1940,Frías,2007,JULIO,29.428,35.828,23.270
1941,Jililí,2007,JULIO,28.576,34.043,23.243
1942,Lagunas,2007,JULIO,16.148,23.895,8.930
1943,Montero,2007,JULIO,25.403,31.333,19.706
1944,Pacaipampa,2007,JULIO,28.732,35.312,22.384
1945,Paimas,2007,JULIO,18.837,25.297,12.547
1946,Sapillica,2007,JULIO,24.900,32.100,19.300
1947,Paita,2007,AGOSTO,19.962,27.304,12.839
1948,Amotape,2007,AGOSTO,28.053,34.946,21.344
1949,Colán,2007,AGOSTO,29.479,35.750,23.386
1950,El Arenal,2007,AGOSTO,28.049,34.010,22.293
1951,La Huaca,2007,AGOSTO,27.157,33.859,20.707
1952,Tamarindo,2007,AGOSTO,27.444,32.574,22.451
1953,Vichayal,2007,AGOSTO,25.826,31.445,20.396
1954,Chulucanas,2007,AGOSTO,24.183,31.514,17.103
1955,Buenos Aires,2007,AGOSTO,18.487,23.915,13.205
1956,Chalaco,2007,AGOSTO,21.823,28.942,14.963
1957,La Matanza,2007,AGOSTO,20.464,27.110,13.987
1958,Morropón,2007,AGOSTO,25.953,32.134,19.981
1959,Salitral,2007,AGOSTO,19.545,25.760,13.487
1960,San Juan de Bigote,2007,AGOSTO,22.605,28.274,17.173
1961,Santa Catalina de Mossa,2007,AGOSTO,15.954,22.285,9.794
1962,Santo Domingo,2007,AGOSTO,21.355,27.679,15.234
1963,Yamango,2007,AGOSTO,22.924,29.234,16.833
1964,Huancabamba,2007,AGOSTO,28.013,33.735,22.482
1965,Canchaque,2007,AGOSTO,27.286,33.528,21.279
1966,El Carmen de la Frontera,2007,AGOSTO,26.647,31.932,21.533
1967,Huarmaca,2007,AGOSTO,18.872,25.671,12.269
1968,Lalaquiz,2007,AGOSTO,20.108,26.352,14.035
1969,San Miguel de El Faique,2007,AGOSTO,29.097,34.147,24.228
1970,Sondor,2007,AGOSTO,25.982,32.337,19.841
1971,Sondorillo,2007,AGOSTO,29.508,35.670,23.519
1972,Ayabaca,2007,AGOSTO,29.062,35.883,22.463
1973,Frías,2007,AGOSTO,28.061,33.250,23.052
1974,Jililí,2007,AGOSTO,28.746,34.459,23.237
1975,Lagunas,2007,AGOSTO,15.632,23.160,8.349
1976,Montero,2007,AGOSTO,25.489,30.838,20.313
1977,Pacaipampa,2007,AGOSTO,28.039,33.861,22.391
1978,Paimas,2007,AGOSTO,18.932,25.932,12.160
1979,Sapillica,2007,AGOSTO,25.563,31.948,19.391
1980,Paita,2007,SEPTIEMBRE,19.605,27.398,11.945
1981,Amotape,2007,SEPTIEMBRE,24.637,31.667,17.407
1982,Colán,2007,SEPTIEMBRE,28.215,34.219,22.226
1983,El Arenal,2007,SEPTIEMBRE,27.779,33.403,22.155
1984,La Huaca,2007,SEPTIEMBRE,25.708,31.847,19.554
1985,Tamarindo,2007,SEPTIEMBRE,27.381,32.524,22.257
1986,Vichayal,2007,SEPTIEMBRE,25.709,31.080,20.333
1987,Chulucanas,2007,SEPTIEMBRE,22.974,30.171,15.772
1988,Buenos Aires,2007,SEPTIEMBRE,17.104,23.522,10.686
1989,Chalaco,2007,SEPTIEMBRE,20.975,28.168,13.776
1990,La Matanza,2007,SEPTIEMBRE,20.069,26.872,13.273
1991,Morropón,2007,SEPTIEMBRE,25.786,31.670,19.934
1992,Salitral,2007,SEPTIEMBRE,18.305,24.725,11.886
1993,San Juan de Bigote,2007,SEPTIEMBRE,22.367,28.164,16.555
1994,Santa Catalina de Mossa,2007,SEPTIEMBRE,15.508,21.817,9.181
1995,Santo Domingo,2007,SEPTIEMBRE,20.981,27.517,14.528
1996,Yamango,2007,SEPTIEMBRE,22.306,28.594,16.063
1997,Huancabamba,2007,SEPTIEMBRE,27.571,33.035,22.151
1998,Canchaque,2007,SEPTIEMBRE,25.874,31.725,19.972
1999,El Carmen de la Frontera,2007,SEPTIEMBRE,26.773,32.079,21.498
2000,Huarmaca,2007,SEPTIEMBRE,18.654,25.245,12.078
2001,Lalaquiz,2007,SEPTIEMBRE,19.735,25.862,13.644
2002,San Miguel de El Faique,2007,SEPTIEMBRE,28.604,33.316,23.866
2003,Sondor,2007,SEPTIEMBRE,24.616,30.476,18.683
2004,Sondorillo,2007,SEPTIEMBRE,28.687,34.293,23.102
2005,Ayabaca,2007,SEPTIEMBRE,27.734,34.367,21.039
2006,Frías,2007,SEPTIEMBRE,27.802,32.644,22.911
2007,Jililí,2007,SEPTIEMBRE,27.636,32.965,22.293
2008,Lagunas,2007,SEPTIEMBRE,15.499,23.067,7.875
2009,Montero,2007,SEPTIEMBRE,25.029,29.933,20.142
2010,Pacaipampa,2007,SEPTIEMBRE,27.797,33.288,22.251
2011,Paimas,2007,SEPTIEMBRE,18.920,26.270,11.347
2012,Sapillica,2007,SEPTIEMBRE,24.500,30.700,18.300
2013,Paita,2007,OCTUBRE,18.463,27.489,9.756
2014,Amotape,2007,OCTUBRE,21.223,28.753,13.815
2015,Colán,2007,OCTUBRE,25.539,32.707,18.454
2016,El Arenal,2007,OCTUBRE,26.455,31.658,21.255
2017,La Huaca,2007,OCTUBRE,22.872,30.532,15.490
2018,Tamarindo,2007,OCTUBRE,25.714,32.654,18.732
2019,Vichayal,2007,OCTUBRE,24.621,29.563,19.706
2020,Chulucanas,2007,OCTUBRE,19.483,28.831,10.336
2021,Buenos Aires,2007,OCTUBRE,16.183,21.965,10.558
2022,Chalaco,2007,OCTUBRE,17.944,27.363,8.771
2023,La Matanza,2007,OCTUBRE,18.560,26.539,10.771
2024,Morropón,2007,OCTUBRE,25.485,31.807,19.270
2025,Salitral,2007,OCTUBRE,16.782,23.514,10.221
2026,San Juan de Bigote,2007,OCTUBRE,21.458,28.440,14.780
2027,Santa Catalina de Mossa,2007,OCTUBRE,12.717,20.159,5.392
