,ENTIDAD,Mes,A?,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
1889,Tamarindo,10,2009,D1,72.1,18.32797197,23.76592284,12.89002109,245,32,213,frijol
1890,Tamarindo,10,2010,NPS,3.7,16.59057165,23.52632897,9.654814331,244,50,194,frijol
1891,Tamarindo,10,2011,D0,62,16.18489001,22.54123228,9.828547733,5199,326,4873,maiz
1892,Tamarindo,10,2011,D0,62,16.18489001,22.54123228,9.828547733,239,55,184,frijol
1893,Tamarindo,10,2012,NPS,14.9,17.5,24.3,10.8,115,39,76,frijol
1894,Tamarindo,10,2013,NPS,64.3,18.3,24,12.6,3957,60,3897,maiz
1895,Tamarindo,10,2013,NPS,64.3,18.3,24,12.6,105,63,42,frijol
1896,Tamarindo,10,2014,NPS,92.59,17.3,22.6,12,104,36,68,frijol
1897,Tamarindo,10,2015,NPS,20.15,18.1,23.8,12.4,107,36,71,frijol
1898,Tamarindo,10,2016,NPS,14.61,17.9,23.5,12.2,87,22,65,frijol
1899,Tamarindo,10,2017,NPS,31.44,17.6,23.2,12,85,4,81,frijol
1900,Tamarindo,10,2018,NPS,86.8,18,23.4,12.7,75,3,72,frijol
1901,Tamarindo,10,2019,D0,86.8,19.1,24.6,13.6,80,29,51,frijol
1902,Tamarindo,10,2020,NPS,20.1,16.9,24.5,9.3,67,18,49,frijol
1903,Tamarindo,11,2004,NPS,6.1,15.60833333,24.42916667,6.7875,6249,1797,4452,maiz
1904,Tamarindo,11,2004,NPS,6.1,15.60833333,24.42916667,6.7875,321,190,131,frijol
1905,Tamarindo,11,2005,D0,6.2,14.13444444,21.90694444,6.361944444,6121,2655,3466,maiz
1906,Tamarindo,11,2005,D0,6.2,14.13444444,21.90694444,6.361944444,319,189,130,frijol
1907,Tamarindo,11,2006,NPS,38.7,14.6936131,21.10358711,8.283639081,6297,1518,4779,maiz
1908,Tamarindo,11,2006,NPS,38.7,14.6936131,21.10358711,8.283639081,317,75,242,frijol
1909,Tamarindo,11,2007,NPS,6.621787334,15.27799465,22.36078123,8.41093771,6235,2460,3775,maiz
1910,Tamarindo,11,2007,NPS,6.621787334,15.27799465,22.36078123,8.41093771,288,135,153,frijol
1911,Tamarindo,11,2008,D1,0,14.71750199,22.01711999,7.469080662,6069,2661,3408,maiz
1912,Tamarindo,11,2008,D1,0,14.71750199,22.01711999,7.469080662,259,145,114,frijol
1913,Tamarindo,11,2009,D1,0.7,15.6525302,22.17612052,9.128939871,5881,2621,3260,maiz
1914,Tamarindo,11,2009,D1,0.7,15.6525302,22.17612052,9.128939871,245,123,122,frijol
1915,Tamarindo,11,2010,NPS,1.4,14.85587239,22.44765086,7.264093918,5647,2607,3040,maiz
1916,Tamarindo,11,2010,NPS,1.4,14.85587239,22.44765086,7.264093918,246,149,97,frijol
1917,Tamarindo,11,2011,D0,21.9,15.5059007,21.98142717,9.030374232,5199,2413,2786,maiz
1918,Tamarindo,11,2011,D0,21.9,15.5059007,21.98142717,9.030374232,239,145,94,frijol
1919,Tamarindo,11,2012,NPS,12.7,15.1,21.3,8.7,4003,2405,1598,maiz
1920,Tamarindo,11,2012,NPS,12.7,15.1,21.3,8.7,115,81,34,frijol
1921,Tamarindo,11,2013,NPS,36.1,16.3,22.3,10.2,3957,606,3351,maiz
1922,Tamarindo,11,2013,NPS,36.1,16.3,22.3,10.2,105,78,27,frijol
1923,Tamarindo,11,2014,NPS,7.13,16.8,23.1,10.5,3965,178,3787,maiz
1924,Tamarindo,11,2014,NPS,7.13,16.8,23.1,10.5,104,55,49,frijol
1925,Tamarindo,11,2015,NPS,5.41,17.6,23.5,11.8,3753,786,2967,maiz
1926,Tamarindo,11,2015,NPS,5.41,17.6,23.5,11.8,107,62,45,frijol
1927,Tamarindo,11,2016,NPS,45.53,15.7,21.3,10,3629,2131,1498,maiz
1928,Tamarindo,11,2016,NPS,45.53,15.7,21.3,10,87,69,18,frijol
1929,Tamarindo,11,2017,NPS,0.55,16.2,23.6,8.8,3509,1486,2023,maiz
1930,Tamarindo,11,2017,NPS,0.55,16.2,23.6,8.8,85,55,30,frijol
1931,Tamarindo,11,2018,NPS,31.06,16,22.5,9.6,3575,1576,1999,maiz
1932,Tamarindo,11,2018,NPS,31.06,16,22.5,9.6,75,50,25,frijol
1933,Tamarindo,11,2019,NPS,17.6,17.9,24.3,11.5,3484,1831,1653,maiz
1934,Tamarindo,11,2019,NPS,17.6,17.9,24.3,11.5,80,75,5,frijol
1935,Tamarindo,11,2020,NPS,1.5,16.1,23.7,8.5,3414,2025,1389,maiz
1936,Tamarindo,11,2020,NPS,1.5,16.1,23.7,8.5,67,55,12,frijol
1937,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,33489,31458,2031,maiz
1938,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,16971,13997,2974,maiz
1939,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,218,200,18,maiz
1940,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,8672,8309,363,frijol
1941,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,10132,9749,383,frijol
1942,Vichayal,1,2005,NPS,25.5,14.10175593,22.31498139,5.888530466,121,118,3,frijol
1943,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,25666,17070,8596,maiz
1944,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,13171,1394,11777,maiz
1945,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,116,62,54,maiz
1946,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,5490,3578,1912,frijol
1947,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,9068,5787,3281,frijol
1948,Vichayal,1,2006,D0,8.1,14.28190256,22.96726218,5.596542952,53,37,16,frijol
1949,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,23536,15325,8211,maiz
1950,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,13449,11639,1810,maiz
1951,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,156,134,22,maiz
1952,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,6838,4270,2568,frijol
1953,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,10685,10382,303,frijol
1954,Vichayal,1,2007,NPS,47.1,11.00638636,17.12681142,4.907454002,127,120,7,frijol
1955,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,26704,22606,4098,maiz
1956,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,16060,6562,9498,maiz
1957,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,167,104,63,maiz
1958,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,6678,5657,1021,frijol
1959,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,9386,7278,2108,frijol
1960,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,26,19,7,frijol
1961,Vichayal,1,2008,D0,5.6,12.79011402,20.82393894,4.756289087,20,20,0,yuca
1962,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,26420,15123,11297,maiz
1963,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,13980,13130,850,maiz
1964,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,123,123,0,maiz
1965,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,6304,4648,1656,frijol
1966,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,7334,7334,0,frijol
1967,Vichayal,1,2009,D0,1.7,14.80215756,23.41471498,6.189600144,232,232,0,frijol
1968,Vichayal,1,2010,D0,37.6,11.47935612,18.34928585,4.609426393,22696,8410,14286,maiz
1969,Vichayal,1,2010,D0,37.6,11.47935612,18.34928585,4.609426393,11754,7418,4336,maiz
1970,Vichayal,1,2010,D0,37.6,11.47935612,18.34928585,4.609426393,4730,1206,3524,frijol
1971,Vichayal,1,2010,D0,37.6,11.47935612,18.34928585,4.609426393,8673,3239,5434,frijol
1972,Vichayal,1,2011,D0,7.6,13.01849564,21.1557583,4.881232978,28528,28038,490,maiz
1973,Vichayal,1,2011,D0,7.6,13.01849564,21.1557583,4.881232978,12047,4406,7641,maiz
1974,Vichayal,1,2011,D0,7.6,13.01849564,21.1557583,4.881232978,6638,6544,94,frijol
1975,Vichayal,1,2011,D0,7.6,13.01849564,21.1557583,4.881232978,9952,6822,3130,frijol
1976,Vichayal,1,2012,D3,7.2,14.6,22.9,6.6,14765,2112,12653,maiz
1977,Vichayal,1,2012,D3,7.2,14.6,22.9,6.6,10329,98,10231,maiz
1978,Vichayal,1,2012,D3,7.2,14.6,22.9,6.6,4818,627,4191,frijol
1979,Vichayal,1,2013,D1,15.42,13.44706797,20.44210813,6.452027813,18470,8574,9896,maiz
1980,Vichayal,1,2013,D1,15.42,13.44706797,20.44210813,6.452027813,10259,8020,2239,maiz
1981,Vichayal,1,2013,D1,15.42,13.44706797,20.44210813,6.452027813,3689,1654,2035,frijol
1982,Vichayal,1,2013,D1,15.42,13.44706797,20.44210813,6.452027813,9002,8616,386,frijol
1983,Vichayal,1,2013,D1,15.42,13.44706797,20.44210813,6.452027813,30,30,0,yuca
1984,Vichayal,1,2014,NPS,4.58,12.2,20.4,3.9,25849,25833,16,maiz
1985,Vichayal,1,2014,NPS,4.58,12.2,20.4,3.9,10211,9354,857,maiz
1986,Vichayal,1,2014,NPS,4.58,12.2,20.4,3.9,4237,4224,13,frijol
1987,Vichayal,1,2014,NPS,4.58,12.2,20.4,3.9,9864,9752,112,frijol
1988,Vichayal,1,2014,NPS,4.58,12.2,20.4,3.9,50,50,0,yuca
1989,Vichayal,1,2015,NPS,26.44,11.5,17.9,5.1,27084,27057,27,maiz
1990,Vichayal,1,2015,NPS,26.44,11.5,17.9,5.1,14975,12397,2578,maiz
1991,Vichayal,1,2015,NPS,26.44,11.5,17.9,5.1,3996,3996,0,frijol
1992,Vichayal,1,2015,NPS,26.44,11.5,17.9,5.1,11535,11481,54,frijol
1993,Vichayal,1,2016,NPS,21.64,12.4,20.5,4.3,24887,16844,8043,maiz
1994,Vichayal,1,2016,NPS,21.64,12.4,20.5,4.3,15628,4359,11269,maiz
1995,Vichayal,1,2016,NPS,21.64,12.4,20.5,4.3,3428,3141,287,frijol
1996,Vichayal,1,2016,NPS,21.64,12.4,20.5,4.3,10975,9532,1443,frijol
1997,Vichayal,1,2017,NPS,2.61,16.3,24.3,8.4,24516,24516,0,maiz
1998,Vichayal,1,2017,NPS,2.61,16.3,24.3,8.4,13106,12098,1008,maiz
1999,Vichayal,1,2017,NPS,2.61,16.3,24.3,8.4,3016,3016,0,frijol
2000,Vichayal,1,2017,NPS,2.61,16.3,24.3,8.4,9268,9220,48,frijol
2001,Vichayal,1,2018,NPS,0.72,11.7,19.4,4,26364,15326,11038,maiz
2002,Vichayal,1,2018,NPS,0.72,11.7,19.4,4,2424,1942,482,frijol
2003,Vichayal,1,2019,NPS,6.94,13.5,20.6,6.4,25834,25794,40,maiz
2004,Vichayal,1,2019,NPS,6.94,13.5,20.6,6.4,2512,2507,5,frijol
2005,Vichayal,1,2020,NPS,11.3,14.3,21.6,7,15311,10450,4861,maiz
2006,Vichayal,1,2020,NPS,11.3,14.3,21.6,7,1863,1096,767,frijol
2007,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,33489,31711,1778,maiz
2008,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,16971,13997,2974,maiz
2009,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,218,200,18,maiz
2010,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,8672,8309,363,frijol
2011,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,10132,9749,383,frijol
2012,Vichayal,2,2005,NPS,38.7,15.83014706,23.85714286,7.803151261,121,118,3,frijol
2013,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,25666,17104,8562,maiz
2014,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,13171,1394,11777,maiz
2015,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,116,62,54,maiz
2016,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,5490,3578,1912,frijol
2017,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,9068,5787,3281,frijol
2018,Vichayal,2,2006,D0,0.8,15.50027638,23.80546345,7.195089308,53,37,16,frijol
2019,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,23536,15325,8211,maiz
2020,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,13449,11639,1810,maiz
2021,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,156,134,22,maiz
2022,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,6838,4270,2568,frijol
2023,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,10685,10382,303,frijol
2024,Vichayal,2,2007,D0,1.2,15.13145045,22.78625416,7.499115275,127,120,7,frijol
2025,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,26704,22606,4098,maiz
2026,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,16060,6562,9498,maiz
2027,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,167,104,63,maiz
2028,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,6678,5657,1021,frijol
2029,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,9386,7278,2108,frijol
2030,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,26,19,7,frijol
2031,Vichayal,2,2008,D1,0.1,17.42333939,26.68072568,8.177414089,20,20,0,yuca
2032,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,26420,15123,11297,maiz
2033,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,13980,13130,850,maiz
2034,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,123,123,0,maiz
2035,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,6304,4648,1656,frijol
2036,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,7334,7334,0,frijol
2037,Vichayal,2,2009,D0,1.5,17.47451609,26.51487766,8.434154515,232,232,0,frijol
2038,Vichayal,2,2010,NPS,31.4,12.41767294,19.51524532,5.320100562,22696,8410,14286,maiz
2039,Vichayal,2,2010,NPS,31.4,12.41767294,19.51524532,5.320100562,11754,7418,4336,maiz
2040,Vichayal,2,2010,NPS,31.4,12.41767294,19.51524532,5.320100562,4730,1206,3524,frijol
2041,Vichayal,2,2010,NPS,31.4,12.41767294,19.51524532,5.320100562,8673,3239,5434,frijol
2042,Vichayal,2,2011,NPS,0.5,15.78475057,25.14144098,6.428060166,28528,28038,490,maiz
2043,Vichayal,2,2011,NPS,0.5,15.78475057,25.14144098,6.428060166,12047,4952,7095,maiz
2044,Vichayal,2,2011,NPS,0.5,15.78475057,25.14144098,6.428060166,6638,6544,94,frijol
2045,Vichayal,2,2011,NPS,0.5,15.78475057,25.14144098,6.428060166,9952,7006,2946,frijol
2046,Vichayal,2,2012,D3,19.3,15.5,21.9,8.6,14765,2112,12653,maiz
2047,Vichayal,2,2012,D3,19.3,15.5,21.9,8.6,10329,98,10231,maiz
2048,Vichayal,2,2012,D3,19.3,15.5,21.9,8.6,4818,627,4191,frijol
2049,Vichayal,2,2013,D1,1.8,17.26223632,25.3161906,9.208282028,18470,8574,9896,maiz
2050,Vichayal,2,2013,D1,1.8,17.26223632,25.3161906,9.208282028,10259,8020,2239,maiz
2051,Vichayal,2,2013,D1,1.8,17.26223632,25.3161906,9.208282028,3689,1654,2035,frijol
2052,Vichayal,2,2013,D1,1.8,17.26223632,25.3161906,9.208282028,9002,8616,386,frijol
2053,Vichayal,2,2013,D1,1.8,17.26223632,25.3161906,9.208282028,30,30,0,yuca
2054,Vichayal,2,2014,NPS,2.28,16.4,25.1,7.6,25849,25833,16,maiz
2055,Vichayal,2,2014,NPS,2.28,16.4,25.1,7.6,10211,9354,857,maiz
2056,Vichayal,2,2014,NPS,2.28,16.4,25.1,7.6,4237,4224,13,frijol
2057,Vichayal,2,2014,NPS,2.28,16.4,25.1,7.6,9864,9752,112,frijol
2058,Vichayal,2,2014,NPS,2.28,16.4,25.1,7.6,50,50,0,yuca
2059,Vichayal,2,2015,NPS,28.66,14.3,22.2,6.3,27084,27075,9,maiz
2060,Vichayal,2,2015,NPS,28.66,14.3,22.2,6.3,14975,12415,2560,maiz
2061,Vichayal,2,2015,NPS,28.66,14.3,22.2,6.3,3996,3996,0,frijol
2062,Vichayal,2,2015,NPS,28.66,14.3,22.2,6.3,11535,11481,54,frijol
2063,Vichayal,2,2016,NPS,3.09,16.4,25.4,7.5,24887,16844,8043,maiz
2064,Vichayal,2,2016,NPS,3.09,16.4,25.4,7.5,15628,4359,11269,maiz
2065,Vichayal,2,2016,NPS,3.09,16.4,25.4,7.5,3428,3141,287,frijol
2066,Vichayal,2,2016,NPS,3.09,16.4,25.4,7.5,10975,9532,1443,frijol
2067,Vichayal,2,2017,NPS,11.06,18.6,27.4,9.7,24516,24516,0,maiz
2068,Vichayal,2,2017,NPS,11.06,18.6,27.4,9.7,13106,12098,1008,maiz
2069,Vichayal,2,2017,NPS,11.06,18.6,27.4,9.7,3016,3016,0,frijol
2070,Vichayal,2,2017,NPS,11.06,18.6,27.4,9.7,9268,9220,48,frijol
2071,Vichayal,2,2018,NPS,7.01,18,24.8,11.3,26364,15326,11038,maiz
2072,Vichayal,2,2018,NPS,7.01,18,24.8,11.3,2424,1942,482,frijol
2073,Vichayal,2,2019,NPS,0.63,17.1,24.7,9.6,25834,25794,40,maiz
2074,Vichayal,2,2019,NPS,0.63,17.1,24.7,9.6,2512,2507,5,frijol
2075,Vichayal,2,2020,D0,2.8,15.6,23.5,7.6,15311,10450,4861,maiz
2076,Vichayal,2,2020,D0,2.8,15.6,23.5,7.6,1863,1096,767,frijol
2077,Vichayal,3,2008,D1,6.5,19.05698757,28.03670761,10.06764059,20,20,0,yuca
2078,Vichayal,3,2013,D1,1.7,19.3,28.4,10.5,30,30,0,yuca
2079,Vichayal,3,2014,NPS,7.9,18.6,26.6,10.5,25849,25833,16,maiz
2080,Vichayal,3,2014,NPS,7.9,18.6,26.6,10.5,10211,9354,857,maiz
2081,Vichayal,3,2014,NPS,7.9,18.6,26.6,10.5,4237,4224,13,frijol
2082,Vichayal,3,2014,NPS,7.9,18.6,26.6,10.5,9864,9752,112,frijol
2083,Vichayal,3,2014,NPS,7.9,18.6,26.6,10.5,50,50,0,yuca
2084,Vichayal,3,2015,NPS,71.5,16.1,22.7,9.5,27084,27075,9,maiz
2085,Vichayal,3,2015,NPS,71.5,16.1,22.7,9.5,14975,12415,2560,maiz
2086,Vichayal,3,2015,NPS,71.5,16.1,22.7,9.5,3996,3996,0,frijol
2087,Vichayal,3,2015,NPS,71.5,16.1,22.7,9.5,11535,11481,54,frijol
2088,Vichayal,3,2015,NPS,71.5,16.1,22.7,9.5,478,22,456,yuca
2089,Vichayal,3,2016,NPS,56.33,20.4,28,12.8,24887,16844,8043,maiz
2090,Vichayal,3,2016,NPS,56.33,20.4,28,12.8,15628,4359,11269,maiz
2091,Vichayal,3,2016,NPS,56.33,20.4,28,12.8,3428,3141,287,frijol
2092,Vichayal,3,2016,NPS,56.33,20.4,28,12.8,10975,9532,1443,frijol
2093,Vichayal,3,2016,NPS,56.33,20.4,28,12.8,235,24,211,yuca
2094,Vichayal,3,2019,NPS,11.29,18.8,25.5,12.1,2512,2507,5,frijol
2095,Vichayal,3,2020,D0,21.6,22.1,29.2,15,1863,1096,767,frijol
2096,Vichayal,4,2004,NPS,81.6,22.06703704,30.96703704,13.16703704,1114,135,979,yuca
2097,Vichayal,4,2005,NPS,2.3,22.51345842,32.18607843,12.8408384,1232,252,980,yuca
2098,Vichayal,4,2006,D1,16.6,24.56683116,32.63651115,16.49715116,562,60,502,yuca
2099,Vichayal,4,2007,D0,21.8,21.31956834,28.57522702,14.03913238,354,243,111,yuca
2100,Vichayal,4,2009,D0,18.6,23.45,32,14.9,1170,1170,0,yuca
2101,Vichayal,4,2013,D1,12.33,22.9,31.3,14.6,176,26,150,yuca
2102,Vichayal,4,2015,NPS,34.1,22.5,29.1,15.8,478,468,10,yuca
2103,Vichayal,4,2016,NPS,28.48,22.7,30.1,15.3,235,116,119,yuca
2104,Vichayal,5,2004,NPS,25.09358131,25.97924731,34.91053763,17.04795699,1114,732,382,yuca
2105,Vichayal,5,2004,NPS,25.09358131,25.97924731,34.91053763,17.04795699,391,391,0,yuca
2106,Vichayal,5,2005,NPS,57.8,25.54449715,34.6654649,16.42352941,1232,1145,87,yuca
2107,Vichayal,5,2005,NPS,57.8,25.54449715,34.6654649,16.42352941,762,552,210,yuca
2108,Vichayal,5,2006,D2,24.8,25.87565479,33.87071702,17.88059255,562,130,432,yuca
2109,Vichayal,5,2006,D2,24.8,25.87565479,33.87071702,17.88059255,345,200,145,yuca
2110,Vichayal,5,2007,NPS,97.7,24.45900349,31.21832336,17.70800179,771,45,726,yuca
2111,Vichayal,5,2007,NPS,97.7,24.45900349,31.21832336,17.70800179,354,243,111,yuca
2112,Vichayal,5,2009,D0,55.3,26.42619229,33.90464896,18.94773561,1170,1170,0,yuca
2113,Vichayal,5,2010,NPS,83,26.37385395,34.03913919,18.7085687,448,70,378,yuca
2114,Vichayal,5,2013,D0,44.13,25.9,33.5,18.2,176,26,150,yuca
2115,Vichayal,5,2015,NPS,80.07,23.9,30.7,17.1,478,478,0,yuca
2116,Vichayal,5,2016,NPS,46.67,25.4,32.2,18.6,235,120,115,yuca
2117,Vichayal,6,2004,NPS,85.6,26.6877451,34.79882353,18.57666667,1114,887,227,yuca
2118,Vichayal,6,2004,NPS,85.6,26.6877451,34.79882353,18.57666667,391,391,0,yuca
2119,Vichayal,6,2005,NPS,7.4,28.43960784,37.61039216,19.26882353,1232,1170,62,yuca
2120,Vichayal,6,2005,NPS,7.4,28.43960784,37.61039216,19.26882353,762,552,210,yuca
2121,Vichayal,6,2006,D3,25.4,28.4268499,35.95758042,20.89611938,562,130,432,yuca
2122,Vichayal,6,2006,D3,25.4,28.4268499,35.95758042,20.89611938,345,263,82,yuca
2123,Vichayal,6,2007,NPS,85.5,27.16789854,33.86872336,20.44569894,771,95,676,yuca
2124,Vichayal,6,2007,NPS,85.5,27.16789854,33.86872336,20.44569894,354,354,0,yuca
2125,Vichayal,6,2009,D0,34.9,28.89210866,36.30823377,21.47598354,1170,1170,0,yuca
2126,Vichayal,6,2010,NPS,74.1,28.4780209,35.7936583,21.1623835,448,70,378,yuca
2127,Vichayal,6,2010,NPS,74.1,28.4780209,35.7936583,21.1623835,422,10,412,yuca
2128,Vichayal,6,2013,NPS,52.38,28.9,35.8,22,176,26,150,yuca
2129,Vichayal,6,2014,NPS,58.24,28.3,34.8,21.7,142,142,0,yuca
2130,Vichayal,6,2014,NPS,58.24,28.3,34.8,21.7,124,124,0,yuca
2131,Vichayal,6,2015,NPS,74.15,25.3,31.6,18.9,312,156,156,yuca
2132,Vichayal,6,2015,NPS,74.15,25.3,31.6,18.9,478,478,0,yuca
2133,Vichayal,6,2016,NPS,45.42,27.6,34.5,20.7,308,20,288,yuca
2134,Vichayal,6,2016,NPS,45.42,27.6,34.5,20.7,235,214,21,yuca
2135,Vichayal,6,2018,D0,30.75,29.4,36.1,22.7,414,208,206,yuca
2136,Vichayal,6,2019,NPS,49.88,28.3,35,21.5,407,211,196,yuca
2137,Vichayal,6,2020,D1,23.8,27.9,34.8,21,427,313,114,yuca
2138,Vichayal,7,2004,NPS,46.8,26.64516129,34.30734767,18.98297491,1114,887,227,yuca
2139,Vichayal,7,2004,NPS,46.8,26.64516129,34.30734767,18.98297491,391,391,0,yuca
2140,Vichayal,7,2005,NPS,108.1,27.37309108,34.95358423,19.79259793,1232,1175,57,yuca
2141,Vichayal,7,2005,NPS,108.1,27.37309108,34.95358423,19.79259793,762,552,210,yuca
2142,Vichayal,7,2006,D3,31.6,28.30859704,35.29611282,21.32108126,562,130,432,yuca
2143,Vichayal,7,2006,D3,31.6,28.30859704,35.29611282,21.32108126,345,299,46,yuca
2144,Vichayal,7,2007,NPS,132.4,26.15162831,32.21357154,20.291119,771,95,676,yuca
2145,Vichayal,7,2007,NPS,132.4,26.15162831,32.21357154,20.291119,354,354,0,yuca
2146,Vichayal,7,2009,D1,20.8,28.44190003,36.10239795,20.78140211,1170,1170,0,yuca
2147,Vichayal,7,2010,NPS,177.8,26.17789349,32.26674477,20.0890422,448,70,378,yuca
2148,Vichayal,7,2010,NPS,177.8,26.17789349,32.26674477,20.0890422,422,422,0,yuca
2149,Vichayal,7,2013,NPS,76.5,28.2,24.8,21.6,176,26,150,yuca
2150,Vichayal,7,2014,NPS,44.4,28.1,34.7,21.5,142,142,0,yuca
2151,Vichayal,7,2014,NPS,44.4,28.1,34.7,21.5,124,124,0,yuca
2152,Vichayal,7,2015,NPS,48.99,27,34.2,19.9,16219,117,16102,maiz
2153,Vichayal,7,2015,NPS,48.99,27,34.2,19.9,4376,952,3424,maiz
2154,Vichayal,7,2015,NPS,48.99,27,34.2,19.9,2531,84,2447,frijol
2155,Vichayal,7,2015,NPS,48.99,27,34.2,19.9,312,312,0,yuca
2156,Vichayal,7,2015,NPS,48.99,27,34.2,19.9,478,478,0,yuca
2157,Vichayal,7,2016,NPS,51.18,29.8,36.8,22.9,16262,23,16239,maiz
2158,Vichayal,7,2016,NPS,51.18,29.8,36.8,22.9,308,308,0,yuca
2159,Vichayal,7,2016,NPS,51.18,29.8,36.8,22.9,235,214,21,yuca
2160,Vichayal,7,2017,D0,37.76,28.6,35.2,21.9,273,273,0,yuca
2161,Vichayal,7,2018,D0,28.95,28.7,35.4,22.1,414,414,0,yuca
2162,Vichayal,7,2019,NPS,22.3,28.7,35.6,21.7,407,407,0,yuca
2163,Vichayal,7,2020,D0,44.5,29.2,35.7,22.8,427,427,0,yuca
2164,Vichayal,8,2004,NPS,77.1,26.13556068,33.54070661,18.73041475,1114,887,227,yuca
2165,Vichayal,8,2004,NPS,77.1,26.13556068,33.54070661,18.73041475,391,391,0,yuca
2166,Vichayal,8,2005,NPS,53.9,26.25086022,33.50516129,18.99655914,1232,1175,57,yuca
2167,Vichayal,8,2005,NPS,53.9,26.25086022,33.50516129,18.99655914,762,552,210,yuca
2168,Vichayal,8,2006,D4,75.7,28.50262376,35.3932474,21.61200013,562,130,432,yuca
2169,Vichayal,8,2006,D4,75.7,28.50262376,35.3932474,21.61200013,345,299,46,yuca
2170,Vichayal,8,2007,NPS,25.9,27.15711338,33.85891125,20.70743323,26670,39,26631,maiz
2171,Vichayal,8,2007,NPS,25.9,27.15711338,33.85891125,20.70743323,771,648,123,yuca
2172,Vichayal,8,2007,NPS,25.9,27.15711338,33.85891125,20.70743323,354,354,0,yuca
2173,Vichayal,8,2008,NPS,208.3,27.25708761,33.63805381,20.77737781,19920,32,19888,maiz
2174,Vichayal,8,2009,D2,22.6,29.35920572,36.60683899,22.11157246,1170,1170,0,yuca
2175,Vichayal,8,2010,NPS,16.3,27.97784365,35.10613654,20.84955076,25810,123,25687,maiz
2176,Vichayal,8,2010,NPS,16.3,27.97784365,35.10613654,20.84955076,448,441,7,yuca
