,ENTIDAD,A?O,MES,TEMPERATURA_PROMEDIO,TEMPERATURA_MAXIMA,TEMPERATURA_MINIMA
2156,MORROPON,2008,ENERO,23.58117498,31.60325202,15.57438993
2157,SALITRAL,2008,ENERO,14.32013335,22.28738775,6.32548542
2158,SAN JUAN DE BIGOTE,2008,ENERO,17.16309923,26.71977655,7.55136551
2159,SANTA CATALINA DE MOSSA,2008,ENERO,11.63509892,20.17730749,3.03879188
2160,SANTO DOMINGO,2008,ENERO,17.15536739,26.85559287,7.10090300
2161,YAMANGO,2008,ENERO,19.54548028,28.62522770,10.37205908
2162,HUANCABAMBA,2008,ENERO,21.47694491,31.50364206,11.40778309
2163,CANCHAQUE,2008,ENERO,13.48279656,20.94237135,5.87048950
2164,EL CARMEN DE LA FRONTERA,2008,ENERO,21.78453865,27.93647460,15.53225296
2165,HUARMACA,2008,ENERO,14.28664578,22.12105905,6.46480036
2166,LALAQUIZ,2008,ENERO,15.31804804,23.81055559,6.58864449
2167,SAN MIGUEL DE EL FAIQUE,2008,ENERO,24.24864967,29.20097521,19.27172042
2168,SONDOR,2008,ENERO,17.18781518,24.66122476,9.61436187
2169,SONDORILLO,2008,ENERO,18.46917353,27.72907428,9.19072852
2170,AYABACA,2008,ENERO,13.66425393,21.52663760,5.67174537
2171,FRIAS,2008,ENERO,24.07043744,28.67110123,19.42829408
2172,JILILI,2008,ENERO,16.85939189,23.12169136,10.50111049
2173,LAGUNAS,2008,ENERO,11.44512679,21.44094554,1.67578822
2174,MONTERO,2008,ENERO,19.29952171,24.21668239,14.33175222
2175,PACAIPAMPA,2008,ENERO,23.54974413,29.64257000,17.32579376
2176,PAIMAS,2008,ENERO,12.29996286,22.65252778,2.03599193
2177,SAPILLICA,2008,ENERO,15.60000000,23.80000000,8.00000000
2178,PAITA,2008,FEBRERO,15.00941413,26.54410628,3.64670312
2179,AMOTAPE,2008,FEBRERO,13.26303130,20.16287652,6.48870256
2180,COLAN,2008,FEBRERO,17.31686523,25.43231009,9.19992731
2181,EL ARENAL,2008,FEBRERO,25.79665066,32.16545005,19.47692610
2182,LA HUACA,2008,FEBRERO,17.42333939,26.68072568,8.17741409
2183,TAMARINDO,2008,FEBRERO,23.60163733,32.04317776,15.14538716
2184,VICHAYAL,2008,FEBRERO,24.30225940,31.23198242,17.38039214
2185,CHULUCANAS,2008,FEBRERO,12.56157801,22.87976105,2.32338388
2186,BUENOS AIRES,2008,FEBRERO,16.60387462,23.96929450,9.22753182
2187,CHALACO,2008,FEBRERO,13.71560925,24.68007439,2.80242882
2188,LA MATANZA,2008,FEBRERO,16.98027104,27.20683781,6.73070370
2189,MORROPON,2008,FEBRERO,24.37543879,32.94466384,16.08958431
2190,SALITRAL,2008,FEBRERO,16.51183959,25.63765270,7.62212913
2191,SAN JUAN DE BIGOTE,2008,FEBRERO,18.46535061,29.00547373,8.21284586
2192,SANTA CATALINA DE MOSSA,2008,FEBRERO,13.28046631,22.67793847,3.90105838
2193,SANTO DOMINGO,2008,FEBRERO,17.33874220,27.99192835,7.10826989
2194,YAMANGO,2008,FEBRERO,20.82090391,31.21911116,11.08249169
2195,HUANCABAMBA,2008,FEBRERO,22.45971293,33.02307465,11.88702758
2196,CANCHAQUE,2008,FEBRERO,18.72964243,28.16096444,9.30577760
2197,EL CARMEN DE LA FRONTERA,2008,FEBRERO,23.46828841,30.09455262,16.81657695
2198,HUARMACA,2008,FEBRERO,16.57221395,25.13595151,8.07545624
2199,LALAQUIZ,2008,FEBRERO,16.69164844,26.20309729,7.49735636
2200,SAN MIGUEL DE EL FAIQUE,2008,FEBRERO,26.10371329,30.71256871,21.48285304
2201,SONDOR,2008,FEBRERO,19.70684579,29.17291868,10.27232034
2202,SONDORILLO,2008,FEBRERO,19.66127027,29.75196857,9.55678842
2203,AYABACA,2008,FEBRERO,15.46828868,25.20436629,5.83568245
2204,FRIAS,2008,FEBRERO,25.67799247,30.87719547,20.52302469
2205,JILILI,2008,FEBRERO,21.03908570,28.67084692,13.43244529
2206,LAGUNAS,2008,FEBRERO,14.25463358,24.25551281,3.86872178
2207,MONTERO,2008,FEBRERO,21.67841674,27.59581214,15.77007211
2208,PACAIPAMPA,2008,FEBRERO,25.30219567,31.84411222,18.85193891
2209,PAIMAS,2008,FEBRERO,14.01370057,25.02929140,3.05096608
2210,SAPILLICA,2008,FEBRERO,18.30000000,27.10000000,9.20000000
2211,PAITA,2008,MARZO,15.52690287,27.03675361,4.38372383
2212,AMOTAPE,2008,MARZO,15.56210585,23.05741857,7.91124284
2213,COLAN,2008,MARZO,18.96372529,27.39900928,10.51386689
2214,EL ARENAL,2008,MARZO,25.01091115,32.52113410,17.51390531
2215,LA HUACA,2008,MARZO,19.05698757,28.03670761,10.06764059
2216,TAMARINDO,2008,MARZO,23.54153518,32.35782155,14.95447909
2217,VICHAYAL,2008,MARZO,24.37213939,31.44054815,17.49294006
2218,CHULUCANAS,2008,MARZO,14.47187434,24.88612860,3.97801248
2219,BUENOS AIRES,2008,MARZO,17.17355416,24.37470739,10.11613487
2220,CHALACO,2008,MARZO,14.89451566,25.92773276,3.87883693
2221,LA MATANZA,2008,MARZO,25.38606003,33.78572035,17.02806851
2222,MORROPON,2008,MARZO,17.88640042,27.72174467,8.07050987
2223,SALITRAL,2008,MARZO,16.52132436,26.01678349,7.01580257
2224,SAN JUAN DE BIGOTE,2008,MARZO,19.77710803,29.94516392,9.30559977
2225,SANTA CATALINA DE MOSSA,2008,MARZO,14.37651527,23.24238227,5.51389567
2226,SANTO DOMINGO,2008,MARZO,19.57621793,29.54620346,9.28817362
2227,YAMANGO,2008,MARZO,23.29870968,31.69924732,14.89817204
2228,HUANCABAMBA,2008,MARZO,22.84113072,33.57511453,12.01726289
2229,CANCHAQUE,2008,MARZO,20.21264779,29.55490015,10.91041972
2230,EL CARMEN DE LA FRONTERA,2008,MARZO,24.05566261,31.15239084,16.96340053
2231,HUARMACA,2008,MARZO,17.30887060,25.64001441,8.92381874
2232,LALAQUIZ,2008,MARZO,17.92983803,26.36098184,9.14245905
2233,SAN MIGUEL DE EL FAIQUE,2008,MARZO,25.98189785,30.93529032,21.02850538
2234,SONDOR,2008,MARZO,21.35569765,30.59024401,12.10657707
2235,SONDORILLO,2008,MARZO,20.67355731,31.12906797,10.21069821
2236,AYABACA,2008,MARZO,17.89664452,28.19909287,7.51912444
2237,FRIAS,2008,MARZO,24.82130389,30.22310557,19.51699674
2238,JILILI,2008,MARZO,22.32524385,30.00217419,14.66369330
2239,LAGUNAS,2008,MARZO,14.58117373,24.68543381,4.47691366
2240,MONTERO,2008,MARZO,22.10246890,28.15957888,16.04598956
2241,PACAIPAMPA,2008,MARZO,25.57486159,32.03031653,19.05089258
2242,PAIMAS,2008,MARZO,15.17756481,25.82794392,4.46551351
2243,SAPILLICA,2008,MARZO,19.10000000,28.40000000,10.30000000
2244,PAITA,2008,ABRIL,19.61707636,31.31402604,8.20402490
2245,AMOTAPE,2008,ABRIL,18.17898575,26.22958712,10.12923283
2246,COLAN,2008,ABRIL,21.91961014,30.61524994,13.24689815
2247,EL ARENAL,2008,ABRIL,27.83600521,35.20880160,20.52039442
2248,LA HUACA,2008,ABRIL,23.43851121,31.92535900,14.95166342
2249,TAMARINDO,2008,ABRIL,25.91584748,33.53209866,18.27680323
2250,VICHAYAL,2008,ABRIL,26.65226747,33.61427795,19.70288232
2251,CHULUCANAS,2008,ABRIL,18.68032947,29.49377214,8.09451940
2252,BUENOS AIRES,2008,ABRIL,19.81893117,26.91676304,12.80542446
2253,CHALACO,2008,ABRIL,18.96389113,30.48331604,7.44599097
2254,LA MATANZA,2008,ABRIL,27.64179239,35.52670922,19.78528739
2255,MORROPON,2008,ABRIL,21.41256990,31.22138673,11.62222406
2256,SALITRAL,2008,ABRIL,19.99518141,28.39693249,11.61763419
2257,SAN JUAN DE BIGOTE,2008,ABRIL,22.83150133,33.01931690,12.69136836
2258,SANTA CATALINA DE MOSSA,2008,ABRIL,17.21008865,25.69647969,8.77318589
2259,SANTO DOMINGO,2008,ABRIL,22.45468162,32.50918342,12.54997361
2260,YAMANGO,2008,ABRIL,24.93609105,34.12802602,16.02570972
2261,HUANCABAMBA,2008,ABRIL,25.73576896,36.69805729,14.84626545
2262,CANCHAQUE,2008,ABRIL,24.22131317,32.29949002,16.18571288
2263,EL CARMEN DE LA FRONTERA,2008,ABRIL,26.61620691,33.53200397,19.63567597
2264,HUARMACA,2008,ABRIL,19.52761999,27.71964542,11.39155373
2265,LALAQUIZ,2008,ABRIL,20.88059456,29.54515976,12.51339689
2266,SAN MIGUEL DE EL FAIQUE,2008,ABRIL,27.17619419,32.24316323,22.12500795
2267,SONDOR,2008,ABRIL,24.83924469,33.23592579,16.47066382
2268,SONDORILLO,2008,ABRIL,24.05205021,34.88240403,13.25811850
2269,AYABACA,2008,ABRIL,21.62367322,32.56330890,10.74871939
2270,FRIAS,2008,ABRIL,27.74020179,33.69948029,21.80557435
2271,JILILI,2008,ABRIL,25.41826766,32.07386023,18.76570028
2272,LAGUNAS,2008,ABRIL,16.90488375,26.93400960,7.12417593
2273,MONTERO,2008,ABRIL,24.82908742,30.74641901,18.93361592
2274,PACAIPAMPA,2008,ABRIL,27.00913635,34.43520857,19.67992928
2275,PAIMAS,2008,ABRIL,18.87321887,29.99791833,7.82482146
2276,SAPILLICA,2008,ABRIL,22.70000000,31.70000000,13.70000000
2277,PAITA,2008,MAYO,21.29634208,31.25786986,11.48009474
2278,AMOTAPE,2008,MAYO,19.44699927,26.91526442,12.03391359
2279,COLAN,2008,MAYO,23.11406475,30.60054089,15.65121502
2280,EL ARENAL,2008,MAYO,30.09825853,37.27069810,22.96424642
2281,LA HUACA,2008,MAYO,26.49067982,34.43516385,18.54619579
2282,TAMARINDO,2008,MAYO,26.98930341,33.88187059,20.14191001
2283,VICHAYAL,2008,MAYO,27.15559140,33.67602992,20.63518345
2284,CHULUCANAS,2008,MAYO,21.63003330,31.19124508,12.07941961
2285,BUENOS AIRES,2008,MAYO,19.78859788,26.47057996,13.09924279
2286,CHALACO,2008,MAYO,21.01100053,31.01948870,11.03776698
2287,LA MATANZA,2008,MAYO,28.06528740,35.51942275,20.62153097
2288,MORROPON,2008,MAYO,22.53232201,31.41909137,13.66610277
2289,SALITRAL,2008,MAYO,20.74821708,28.61771991,13.08408006
2290,SAN JUAN DE BIGOTE,2008,MAYO,24.44335907,33.51108607,15.35272025
2291,SANTA CATALINA DE MOSSA,2008,MAYO,17.09039921,24.92105970,9.24548521
2292,SANTO DOMINGO,2008,MAYO,23.08823264,32.46851507,14.05321081
2293,YAMANGO,2008,MAYO,24.52102799,32.59266882,16.55603872
2294,HUANCABAMBA,2008,MAYO,27.47253884,36.56125807,18.45052933
2295,CANCHAQUE,2008,MAYO,27.21022766,34.68052104,19.74589505
2296,EL CARMEN DE LA FRONTERA,2008,MAYO,26.69052463,32.82139743,20.59413348
2297,HUARMACA,2008,MAYO,20.39318626,27.91175016,12.87963064
2298,LALAQUIZ,2008,MAYO,22.09232847,30.19091370,13.99374324
2299,SAN MIGUEL DE EL FAIQUE,2008,MAYO,29.09026141,33.52557999,24.63905896
2300,SONDOR,2008,MAYO,27.14854899,35.31345166,18.98775339
2301,SONDORILLO,2008,MAYO,26.19039065,35.31404018,17.12421452
2302,AYABACA,2008,MAYO,23.94651989,33.60442839,14.33176079
2303,FRIAS,2008,MAYO,29.29109427,35.31557187,23.29382916
2304,JILILI,2008,MAYO,24.80375243,31.58565060,21.98469101
2305,LAGUNAS,2008,MAYO,17.38758553,26.37486004,8.44485529
2306,MONTERO,2008,MAYO,26.88024262,33.10792898,20.67754972
2307,PACAIPAMPA,2008,MAYO,29.65697916,37.01354426,22.34018894
2308,PAIMAS,2008,MAYO,20.34957605,30.06753516,10.65199358
2309,SAPILLICA,2008,MAYO,24.50000000,32.70000000,16.40000000
2310,PAITA,2008,JUNIO,22.52058998,30.04113732,15.11413494
2311,AMOTAPE,2008,JUNIO,23.84628055,32.18076514,15.48073904
2312,COLAN,2008,JUNIO,26.38245579,33.30540681,19.46805739
2313,EL ARENAL,2008,JUNIO,27.83120791,33.05425587,22.64016564
2314,LA HUACA,2008,JUNIO,29.13022877,36.66032559,21.67678777
2315,TAMARINDO,2008,JUNIO,27.37290110,33.09142387,21.92741806
2316,VICHAYAL,2008,JUNIO,24.84097446,30.08662666,19.77470578
2317,CHULUCANAS,2008,JUNIO,26.47140987,35.36865002,17.66582859
2318,BUENOS AIRES,2008,JUNIO,18.35743073,24.21259182,12.60506022
2319,CHALACO,2008,JUNIO,23.83460938,32.73338722,14.99348976
2320,LA MATANZA,2008,JUNIO,21.64052944,28.91449116,14.40583423
2321,MORROPON,2008,JUNIO,26.73236003,33.12479265,20.47082897
2322,SALITRAL,2008,JUNIO,19.30029624,25.57485106,13.05390658
2323,SAN JUAN DE BIGOTE,2008,JUNIO,23.77068667,31.03374081,16.73106630
2324,SANTA CATALINA DE MOSSA,2008,JUNIO,16.37889564,22.89425642,9.91593472
2325,SANTO DOMINGO,2008,JUNIO,21.75769557,29.14944212,14.44173190
2326,YAMANGO,2008,JUNIO,22.97211290,29.55245441,16.50904720
2327,HUANCABAMBA,2008,JUNIO,28.11034726,34.35664752,21.93138704
2328,CANCHAQUE,2008,JUNIO,28.58835850,35.77561068,21.42297274
2329,EL CARMEN DE LA FRONTERA,2008,JUNIO,25.04230018,29.78969545,20.33827570
2330,HUARMACA,2008,JUNIO,18.53682726,24.90844366,12.43819987
2331,LALAQUIZ,2008,JUNIO,21.20391364,27.92366271,14.28237644
2332,SAN MIGUEL DE EL FAIQUE,2008,JUNIO,28.20448152,32.27109159,24.19482352
2333,SONDOR,2008,JUNIO,25.43961297,31.82356807,19.08104954
2334,SONDORILLO,2008,JUNIO,29.66320157,36.15654218,23.37505979
2335,AYABACA,2008,JUNIO,30.20347425,39.10474571,21.27188060
2336,FRIAS,2008,JUNIO,27.02469570,31.54138519,22.63159581
2337,JILILI,2008,JUNIO,28.64432779,34.43154162,22.90479794
2338,LAGUNAS,2008,JUNIO,15.79604313,23.13718722,8.42875664
2339,MONTERO,2008,JUNIO,24.58485146,29.43305992,19.76701598
2340,PACAIPAMPA,2008,JUNIO,27.69445522,33.02334819,22.31801174
2341,PAIMAS,2008,JUNIO,21.20414687,28.93046437,13.41584711
2342,SAPILLICA,2008,JUNIO,26.00000000,33.10000000,19.00000000
2343,PAITA,2008,JULIO,19.13040857,25.61971343,12.65806698
2344,AMOTAPE,2008,JULIO,25.54306178,32.44350293,18.60572495
2345,COLAN,2008,JULIO,28.13398317,34.39935522,21.91545425
2346,EL ARENAL,2008,JULIO,27.60495579,33.59273121,21.63528986
2347,LA HUACA,2008,JULIO,26.25701095,32.58545777,19.91774027
2348,TAMARINDO,2008,JULIO,26.34045341,31.30177851,21.33038541
2349,VICHAYAL,2008,JULIO,24.61242599,29.78889874,19.43432206
2350,CHULUCANAS,2008,JULIO,23.08250767,29.64966817,16.50522552
2351,BUENOS AIRES,2008,JULIO,17.21594435,22.54347017,11.87742818
2352,CHALACO,2008,JULIO,21.30382845,28.05467608,14.55893167
2353,LA MATANZA,2008,JULIO,19.63611232,25.79384313,13.49104626
2354,MORROPON,2008,JULIO,24.87250416,30.43099936,19.32971990
2355,SALITRAL,2008,JULIO,18.58809784,24.13771189,13.04698001
2356,SAN JUAN DE BIGOTE,2008,JULIO,21.62078725,27.33921133,16.01155033
2357,SANTA CATALINA DE MOSSA,2008,JULIO,15.35165673,21.15630507,9.54231414
2358,SANTO DOMINGO,2008,JULIO,19.80219064,26.23442747,13.37173104
2359,YAMANGO,2008,JULIO,20.93665449,26.67825264,15.17124861
2360,HUANCABAMBA,2008,JULIO,26.29702414,31.45145146,21.12835288
2361,CANCHAQUE,2008,JULIO,25.87220184,31.65066658,20.07658622
2362,EL CARMEN DE LA FRONTERA,2008,JULIO,24.39767377,29.19094893,19.59601599
2363,HUARMACA,2008,JULIO,17.69352025,23.60023253,11.79382302
2364,LALAQUIZ,2008,JULIO,19.51583688,25.27861548,13.74238276
2365,SAN MIGUEL DE EL FAIQUE,2008,JULIO,28.07121137,32.54205083,23.58011176
2366,SONDOR,2008,JULIO,23.65518714,29.34703117,17.96433060
2367,SONDORILLO,2008,JULIO,28.89220472,34.61116248,23.13367857
2368,AYABACA,2008,JULIO,28.30859952,34.40656833,22.19364308
2369,FRIAS,2008,JULIO,27.06888541,31.81687589,22.31148917
2370,JILILI,2008,JULIO,26.84229370,31.75754293,21.91551139
2371,LAGUNAS,2008,JULIO,14.65179036,21.04106789,8.56041726
2372,MONTERO,2008,JULIO,24.06877841,28.81845831,19.31732073
2373,PACAIPAMPA,2008,JULIO,27.24853075,32.85959862,21.59862086
2374,PAIMAS,2008,JULIO,18.60522928,24.67258507,12.56279670
2375,SAPILLICA,2008,JULIO,24.40000000,30.30000000,18.50000000
2376,PAITA,2008,AGOSTO,19.97675006,26.40565193,13.60361908
2377,AMOTAPE,2008,AGOSTO,26.79380652,33.41857001,20.06994086
2378,COLAN,2008,AGOSTO,28.31007857,34.57875864,21.85937179
2379,EL ARENAL,2008,AGOSTO,29.04169337,35.49758427,22.45889315
2380,LA HUACA,2008,AGOSTO,27.25708761,33.63805381,20.77737781
2381,TAMARINDO,2008,AGOSTO,27.35966025,32.30983305,22.31120366
2382,VICHAYAL,2008,AGOSTO,25.75026428,31.24616079,20.14735080
2383,CHULUCANAS,2008,AGOSTO,22.58503950,28.85439406,16.23998434
2384,BUENOS AIRES,2008,AGOSTO,18.51282116,24.25962458,12.72354368
2385,CHALACO,2008,AGOSTO,21.20693743,27.55039993,14.78978264
2386,LA MATANZA,2008,AGOSTO,20.67120677,26.97365964,14.28365463
2387,MORROPON,2008,AGOSTO,25.73304529,31.44851770,19.94197960
2388,SALITRAL,2008,AGOSTO,20.22288069,26.31328422,14.03481028
2389,SAN JUAN DE BIGOTE,2008,AGOSTO,22.04340969,28.45053403,15.50508707
2390,SANTA CATALINA DE MOSSA,2008,AGOSTO,16.74425549,23.06385381,10.36604085
2391,SANTO DOMINGO,2008,AGOSTO,20.92108255,27.62123135,14.12958399
2392,YAMANGO,2008,AGOSTO,23.10850853,29.06586369,17.05294428
2393,HUANCABAMBA,2008,AGOSTO,27.44858519,32.83846969,21.94519171
2394,CANCHAQUE,2008,AGOSTO,27.56893992,33.66858917,21.37673894
2395,EL CARMEN DE LA FRONTERA,2008,AGOSTO,25.82853703,30.97864756,20.56820839
2396,HUARMACA,2008,AGOSTO,19.06734620,25.43644762,12.62758116
2397,LALAQUIZ,2008,AGOSTO,20.50060311,26.55410988,14.35504201
2398,SAN MIGUEL DE EL FAIQUE,2008,AGOSTO,29.69880221,34.71395641,24.53141130
2399,SONDOR,2008,AGOSTO,25.43533111,31.46464937,19.31171627
2400,SONDORILLO,2008,AGOSTO,29.12681447,34.48095267,23.67801209
2401,AYABACA,2008,AGOSTO,28.45461016,34.39885897,22.39646382
2402,FRIAS,2008,AGOSTO,28.49801121,33.70822891,23.15958747
2403,JILILI,2008,AGOSTO,29.00670951,34.27202134,23.63488919
2404,LAGUNAS,2008,AGOSTO,17.12296665,24.47625982,9.69142109
2405,MONTERO,2008,AGOSTO,25.92743018,31.03429561,20.71135667
2406,PACAIPAMPA,2008,AGOSTO,29.02008665,35.47680771,22.46311497
2407,PAIMAS,2008,AGOSTO,19.00345770,24.93981165,12.99891601
2408,SAPILLICA,2008,AGOSTO,25.20000000,31.20000000,19.10000000
2409,PAITA,2008,SEPTIEMBRE,19.05690679,25.04020745,13.38070273
2410,AMOTAPE,2008,SEPTIEMBRE,25.79422187,33.35967515,18.39826553
2411,COLAN,2008,SEPTIEMBRE,28.20088008,34.05842795,22.57048228
2412,EL ARENAL,2008,SEPTIEMBRE,28.16059230,34.01237521,22.56808463
2413,LA HUACA,2008,SEPTIEMBRE,23.69646823,29.86915802,17.71074463
2414,TAMARINDO,2008,SEPTIEMBRE,26.84560064,31.48661656,22.45864720
2415,VICHAYAL,2008,SEPTIEMBRE,25.21223796,30.28447207,20.33182361
2416,CHULUCANAS,2008,SEPTIEMBRE,20.88176971,27.31524938,14.61221109
2417,BUENOS AIRES,2008,SEPTIEMBRE,17.69308577,22.54465143,13.03793474
2418,CHALACO,2008,SEPTIEMBRE,19.12964980,24.85498151,13.56384177
2419,LA MATANZA,2008,SEPTIEMBRE,19.63637722,25.83409246,13.61357711
2420,MORROPON,2008,SEPTIEMBRE,25.32384079,30.95118072,19.96899012
2421,SALITRAL,2008,SEPTIEMBRE,18.40754559,23.47621460,13.49123021
2422,SAN JUAN DE BIGOTE,2008,SEPTIEMBRE,21.94747570,27.81350235,16.36038380
2423,SANTA CATALINA DE MOSSA,2008,SEPTIEMBRE,15.78527196,21.34921795,10.35094819
2424,SANTO DOMINGO,2008,SEPTIEMBRE,20.30946943,26.81648881,13.99420440
2425,YAMANGO,2008,SEPTIEMBRE,21.72431594,27.48404300,16.22107163
2426,HUANCABAMBA,2008,SEPTIEMBRE,27.49704756,33.02873280,22.16766087
2427,CANCHAQUE,2008,SEPTIEMBRE,24.00863845,29.75528135,18.43439589
2428,EL CARMEN DE LA FRONTERA,2008,SEPTIEMBRE,24.58347762,29.05550383,20.29086100
2429,HUARMACA,2008,SEPTIEMBRE,18.24377129,23.68568105,12.95762218
2430,LALAQUIZ,2008,SEPTIEMBRE,19.05167779,24.60067025,13.85408883
2431,SAN MIGUEL DE EL FAIQUE,2008,SEPTIEMBRE,29.13398596,34.27383340,24.23045132
2432,SONDOR,2008,SEPTIEMBRE,23.04799436,28.43986326,17.83155311
2433,SONDORILLO,2008,SEPTIEMBRE,28.99173654,34.88335661,23.32847441
2434,AYABACA,2008,SEPTIEMBRE,27.78405864,35.06494482,20.73352480
2435,FRIAS,2008,SEPTIEMBRE,27.39964489,32.09097344,22.90286672
2436,JILILI,2008,SEPTIEMBRE,26.13582342,31.41029451,21.07659676
2437,LAGUNAS,2008,SEPTIEMBRE,15.64285462,22.26029638,9.37088502
2438,MONTERO,2008,SEPTIEMBRE,24.07620040,28.37841443,19.97765004
2439,PACAIPAMPA,2008,SEPTIEMBRE,28.52133807,34.22614884,23.06412571
2440,PAIMAS,2008,SEPTIEMBRE,17.87652638,23.67469543,12.23799642
2441,SAPILLICA,2008,SEPTIEMBRE,23.80000000,29.70000000,18.10000000
2442,PAITA,2008,OCTUBRE,17.19295072,25.71072854,8.87584408
2443,AMOTAPE,2008,OCTUBRE,22.38805323,30.60744867,14.10679306
2444,COLAN,2008,OCTUBRE,27.09778101,33.86806095,20.27281308
2445,EL ARENAL,2008,OCTUBRE,26.00041082,31.22294624,20.69613606
2446,LA HUACA,2008,OCTUBRE,21.30468147,28.82308600,13.73954747
2447,TAMARINDO,2008,OCTUBRE,27.01187419,32.41859549,21.51548615
2448,VICHAYAL,2008,OCTUBRE,23.78428685,28.68843405,19.08701903
2449,CHULUCANAS,2008,OCTUBRE,19.28910456,28.00547444,10.57109713
2450,BUENOS AIRES,2008,OCTUBRE,16.38346562,22.22759117,10.51960717
2451,CHALACO,2008,OCTUBRE,17.59204058,25.51266319,9.65210902
2452,LA MATANZA,2008,OCTUBRE,24.80723714,31.13345677,18.44103622
2453,MORROPON,2008,OCTUBRE,18.11400059,25.99697613,10.21714912
2454,SALITRAL,2008,OCTUBRE,16.25666259,22.48809056,10.01043214
2455,SAN JUAN DE BIGOTE,2008,OCTUBRE,21.06720638,28.26684808,13.67911769
2456,SANTA CATALINA DE MOSSA,2008,OCTUBRE,14.37958738,21.33895623,7.63570819
2457,SANTO DOMINGO,2008,OCTUBRE,18.79407067,26.70959005,10.82439919
2458,YAMANGO,2008,OCTUBRE,20.77738209,28.02175674,13.77417809
2459,HUANCABAMBA,2008,OCTUBRE,27.51785481,34.19430813,20.89339424
2460,CANCHAQUE,2008,OCTUBRE,21.60422644,28.27694784,14.89672689
2461,EL CARMEN DE LA FRONTERA,2008,OCTUBRE,22.99745189,27.71168204,18.25121699
2462,HUARMACA,2008,OCTUBRE,16.62043810,23.26015297,9.96008032
2463,LALAQUIZ,2008,OCTUBRE,16.89475091,23.79041418,10.18003566
2464,SAN MIGUEL DE EL FAIQUE,2008,OCTUBRE,26.51840676,30.57775415,22.37980984
2465,SONDOR,2008,OCTUBRE,21.18843930,27.48489713,14.87567203
2466,SONDORILLO,2008,OCTUBRE,23.93630267,30.59626359,21.37941438
2467,AYABACA,2008,OCTUBRE,24.65869004,34.00069676,15.25389624
2468,FRIAS,2008,OCTUBRE,25.66042470,29.48708024,21.77736000
2469,JILILI,2008,OCTUBRE,23.95585618,30.15840286,17.69579325
2470,LAGUNAS,2008,OCTUBRE,13.93914093,22.17305984,5.57337301
2471,MONTERO,2008,OCTUBRE,22.21159483,26.89617146,17.52088916
2472,PACAIPAMPA,2008,OCTUBRE,25.90872573,31.00641949,20.81282084
2473,PAIMAS,2008,OCTUBRE,16.11338075,24.24300701,8.05575100
2474,SAPILLICA,2008,OCTUBRE,21.70000000,28.80000000,14.70000000
2475,PAITA,2008,NOVIEMBRE,13.98462468,24.35216931,3.75874542
2476,AMOTAPE,2008,NOVIEMBRE,18.33166187,25.57424265,11.29658206
2477,COLAN,2008,NOVIEMBRE,22.94796210,29.81695115,16.04755666
2478,EL ARENAL,2008,NOVIEMBRE,23.22765039,29.71386627,16.74871907
2479,LA HUACA,2008,NOVIEMBRE,17.30239459,25.52287383,9.08191536
2480,TAMARINDO,2008,NOVIEMBRE,25.61027081,32.39703470,18.79471785
2481,VICHAYAL,2008,NOVIEMBRE,22.40562098,29.01673233,15.79036446
2482,CHULUCANAS,2008,NOVIEMBRE,14.16303745,23.58264779,4.70069801
2483,BUENOS AIRES,2008,NOVIEMBRE,14.71750199,22.01711999,7.46908066
2484,CHALACO,2008,NOVIEMBRE,13.59046853,23.20913609,3.96935420
2485,LA MATANZA,2008,NOVIEMBRE,15.80851181,24.92049483,6.68471938
2486,MORROPON,2008,NOVIEMBRE,24.01359743,31.20458288,16.81712917
2487,SALITRAL,2008,NOVIEMBRE,15.05535924,22.43728448,7.67694923
2488,SAN JUAN DE BIGOTE,2008,NOVIEMBRE,18.18239839,26.87082957,9.50059318
2489,SANTA CATALINA DE MOSSA,2008,NOVIEMBRE,11.98249525,20.67441932,3.21068265
2490,SANTO DOMINGO,2008,NOVIEMBRE,17.22308972,26.29125000,7.83006780
2491,YAMANGO,2008,NOVIEMBRE,19.26576209,27.32871504,10.81132538
2492,HUANCABAMBA,2008,NOVIEMBRE,24.63752109,32.97134213,16.25376994
2493,CANCHAQUE,2008,NOVIEMBRE,18.18093346,25.23941354,11.10998962
2494,EL CARMEN DE LA FRONTERA,2008,NOVIEMBRE,21.73405854,27.84008499,15.64735514
2495,HUARMACA,2008,NOVIEMBRE,15.17552195,22.82522639,7.57338892
2496,LALAQUIZ,2008,NOVIEMBRE,15.14331312,23.44116227,6.87000399
2497,SAN MIGUEL DE EL FAIQUE,2008,NOVIEMBRE,23.97919087,29.45365800,18.49333930
2498,SONDOR,2008,NOVIEMBRE,18.90208920,25.90186835,11.83999298
2499,SONDORILLO,2008,NOVIEMBRE,24.54656581,32.74100087,16.28488950
2500,AYABACA,2008,NOVIEMBRE,19.71871610,28.65128379,10.83336192
