,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
1566,SANTO DOMINGO,2006,SEPTIEMBRE,21.523,27.544,15.503
1567,YAMANGO,2006,SEPTIEMBRE,21.844,27.83,15.859
1568,HUANCABAMBA,2006,SEPTIEMBRE,27.666,33.429,21.904
1569,CANCHAQUE,2006,SEPTIEMBRE,24.674,31.062,18.285
1570,EL CARMEN DE LA FRONTERA,2006,SEPTIEMBRE,26.126,31.488,20.764
1571,HUARMACA,2006,SEPTIEMBRE,19.155,25.541,12.768
1572,LALAQUIZ,2006,SEPTIEMBRE,20.958,26.745,15.171
1573,SAN MIGUEL DE EL FAIQUE,2006,SEPTIEMBRE,29.633,34.604,24.662
1574,SONDOR,2006,SEPTIEMBRE,25.383,31.594,19.172
1575,SONDORILLO,2006,SEPTIEMBRE,28.825,34.643,23.006
1576,AYABACA,2006,SEPTIEMBRE,26.797,33.768,19.825
1577,FRÍAS,2006,SEPTIEMBRE,28.522,33.756,23.288
1578,JILILÍ,2006,SEPTIEMBRE,28.383,34.345,22.421
1579,LAGUNAS,2006,SEPTIEMBRE,16.621,23.869,9.372
1580,MONTERO,2006,SEPTIEMBRE,25.463,30.715,20.212
1581,PACAIPAMPA,2006,SEPTIEMBRE,28.501,34.708,22.293
1582,PAIMAS,2006,SEPTIEMBRE,18.835,25.179,12.491
1583,SAPILLICA,2006,SEPTIEMBRE,23.902,29.925,17.879
1584,PAITA,2006,OCTUBRE,18.103,25.407,10.8
1585,AMOTAPE,2006,OCTUBRE,20.394,27.447,13.34
1586,COLÁN,2006,OCTUBRE,25.733,32.13,19.336
1587,EL ARENAL,2006,OCTUBRE,27.111,32.427,21.795
1588,LA HUACA,2006,OCTUBRE,22.665,29.049,16.28
1589,TAMARINDO,2006,OCTUBRE,27.352,32.511,22.194
1590,VICHAYAL,2006,OCTUBRE,26.18,31.38,20.98
1591,CHULUCANAS,2006,OCTUBRE,18.842,26.986,10.697
1592,BUENOS AIRES,2006,OCTUBRE,18.036,23.537,12.535
1593,CHALACO,2006,OCTUBRE,18.44,26.255,10.625
1594,LA MATANZA,2006,OCTUBRE,19.675,26.401,12.949
1595,MORROPÓN,2006,OCTUBRE,26.168,32.164,20.173
1596,SALITRAL,2006,OCTUBRE,18.807,25.133,12.481
1597,SAN JUAN DE BIGOTE,2006,OCTUBRE,21.573,27.67,15.475
1598,SANTA CATALINA DE MOSSA,2006,OCTUBRE,15.664,22.115,9.214
1599,SANTO DOMINGO,2006,OCTUBRE,20.745,27.311,14.178
1600,YAMANGO,2006,OCTUBRE,21.886,28.348,15.423
1601,HUANCABAMBA,2006,OCTUBRE,27.632,33.844,21.42
1602,CANCHAQUE,2006,OCTUBRE,22.651,28.754,16.548
1603,EL CARMEN DE LA FRONTERA,2006,OCTUBRE,26.094,31.429,20.759
1604,HUARMACA,2006,OCTUBRE,18.783,25.768,11.798
1605,LALAQUIZ,2006,OCTUBRE,19.862,26.32,13.403
1606,SAN MIGUEL DE EL FAIQUE,2006,OCTUBRE,28.324,32.687,23.96
1607,SONDOR,2006,OCTUBRE,23.141,29.453,16.829
1608,SONDORILLO,2006,OCTUBRE,27.696,34.638,20.754
1609,AYABACA,2006,OCTUBRE,23.2,31.275,15.124
1610,FRÍAS,2006,OCTUBRE,28.053,32.75,23.356
1611,JILILÍ,2006,OCTUBRE,24.964,30.674,19.253
1612,LAGUNAS,2006,OCTUBRE,15.97,23.898,8.043
1613,MONTERO,2006,OCTUBRE,24.473,29.56,19.387
1614,PACAIPAMPA,2006,OCTUBRE,27.554,33.106,22.002
1615,PAIMAS,2006,OCTUBRE,17.292,24.522,10.063
1616,SAPILLICA,2006,OCTUBRE,22.596,28.905,16.287
1617,PAITA,2006,NOVIEMBRE,14.606,24.085,5.126
1618,AMOTAPE,2006,NOVIEMBRE,17.73,25.097,10.363
1619,COLÁN,2006,NOVIEMBRE,22.465,29.966,14.965
1620,EL ARENAL,2006,NOVIEMBRE,24.302,29.935,18.669
1621,LA HUACA,2006,NOVIEMBRE,18.191,26.042,10.341
1622,TAMARINDO,2006,NOVIEMBRE,26.397,32.232,20.562
1623,VICHAYAL,2006,NOVIEMBRE,24.037,29.817,18.257
1624,CHULUCANAS,2006,NOVIEMBRE,14.724,24.628,4.82
1625,BUENOS AIRES,2006,NOVIEMBRE,14.694,21.104,8.284
1626,CHALACO,2006,NOVIEMBRE,14.472,24.439,4.506
1627,LA MATANZA,2006,NOVIEMBRE,16.916,25.021,8.81
1628,MORROPÓN,2006,NOVIEMBRE,24.129,30.55,17.707
1629,SALITRAL,2006,NOVIEMBRE,15.553,22.771,8.335
1630,SAN JUAN DE BIGOTE,2006,NOVIEMBRE,18.763,26.685,10.84
1631,SANTA CATALINA DE MOSSA,2006,NOVIEMBRE,12.438,20.22,4.657
1632,SANTO DOMINGO,2006,NOVIEMBRE,18.301,26.289,10.313
1633,YAMANGO,2006,NOVIEMBRE,18.845,26.111,11.579
1634,HUANCABAMBA,2006,NOVIEMBRE,25.115,33.239,16.991
1635,CANCHAQUE,2006,NOVIEMBRE,18.117,25.408,10.826
1636,EL CARMEN DE LA FRONTERA,2006,NOVIEMBRE,23.595,29.352,17.838
1637,HUARMACA,2006,NOVIEMBRE,15.826,23.267,8.384
1638,LALAQUIZ,2006,NOVIEMBRE,16.302,23.424,9.18
1639,SAN MIGUEL DE EL FAIQUE,2006,NOVIEMBRE,24.741,29.951,19.531
1640,SONDOR,2006,NOVIEMBRE,19.423,26.593,12.253
1641,SONDORILLO,2006,NOVIEMBRE,24.532,33.026,16.039
1642,AYABACA,2006,NOVIEMBRE,19.297,28.895,9.698
1643,FRÍAS,2006,NOVIEMBRE,25.256,29.936,20.576
1644,JILILÍ,2006,NOVIEMBRE,21.296,27.747,14.845
1645,LAGUNAS,2006,NOVIEMBRE,13.307,21.728,4.885
1646,MONTERO,2006,NOVIEMBRE,21.375,26.474,16.276
1647,PACAIPAMPA,2006,NOVIEMBRE,24.025,29.731,18.32
1648,PAIMAS,2006,NOVIEMBRE,13.862,23.086,4.639
1649,SAPILLICA,2006,NOVIEMBRE,19.457,26.776,12.138
1650,PAITA,2006,DICIEMBRE,12.513,21.895,3.131
1651,AMOTAPE,2006,DICIEMBRE,14.276,21.886,6.667
1652,COLÁN,2006,DICIEMBRE,18.226,25.513,10.94
1653,EL ARENAL,2006,DICIEMBRE,23.902,28.687,19.118
1654,LA HUACA,2006,DICIEMBRE,12.671,19.307,6.035
1655,TAMARINDO,2006,DICIEMBRE,24.905,32.38,17.431
1656,VICHAYAL,2006,DICIEMBRE,23.476,29.176,17.776
1657,CHULUCANAS,2006,DICIEMBRE,9.806,18.677,0.935
1658,BUENOS AIRES,2006,DICIEMBRE,13.885,21.044,6.727
1659,CHALACO,2006,DICIEMBRE,10.611,19.255,1.967
1660,LA MATANZA,2006,DICIEMBRE,14.806,23.714,5.898
1661,MORROPÓN,2006,DICIEMBRE,23.849,31.693,16.006
1662,SALITRAL,2006,DICIEMBRE,14.318,21.878,6.758
1663,SAN JUAN DE BIGOTE,2006,DICIEMBRE,16.582,25.073,8.092
1664,SANTA CATALINA DE MOSSA,2006,DICIEMBRE,11.212,20.095,2.329
1665,SANTO DOMINGO,2006,DICIEMBRE,16.667,25.869,7.465
1666,YAMANGO,2006,DICIEMBRE,18.482,27.022,9.941
1667,HUANCABAMBA,2006,DICIEMBRE,22.461,31.42,13.501
1668,CANCHAQUE,2006,DICIEMBRE,13.281,20.378,6.184
1669,EL CARMEN DE LA FRONTERA,2006,DICIEMBRE,22.622,28.791,16.452
1670,HUARMACA,2006,DICIEMBRE,14.64,22.446,6.835
1671,LALAQUIZ,2006,DICIEMBRE,14.98,22.749,7.212
1672,SAN MIGUEL DE EL FAIQUE,2006,DICIEMBRE,25.023,29.329,20.716
1673,SONDOR,2006,DICIEMBRE,16.749,23.162,10.337
1674,SONDORILLO,2006,DICIEMBRE,19.673,28.458,10.888
1675,AYABACA,2006,DICIEMBRE,13.868,22.671,5.064
1676,FRÍAS,2006,DICIEMBRE,23.949,28.004,19.893
1677,JILILÍ,2006,DICIEMBRE,16.988,22.348,11.628
1678,LAGUNAS,2006,DICIEMBRE,11.586,21.16,2.012
1679,MONTERO,2006,DICIEMBRE,19.498,23.98,15.016
1680,PACAIPAMPA,2006,DICIEMBRE,23.682,28.299,19.065
1681,PAIMAS,2006,DICIEMBRE,11.801,20.432,3.171
1682,SAPILLICA,2006,DICIEMBRE,17.218,24.587,9.85
1683,PAITA,2006,ANUAL,18.032,27.092,8.972
1684,AMOTAPE,2006,ANUAL,19.887,27.094,12.68
1685,COLÁN,2006,ANUAL,23.753,30.957,16.549
1686,EL ARENAL,2006,ANUAL,26.413,32.392,20.434
1687,LA HUACA,2006,ANUAL,22.052,29.528,14.576
1688,TAMARINDO,2006,ANUAL,26.551,32.745,20.358
1689,VICHAYAL,2006,ANUAL,25.455,31.474,19.436
1690,CHULUCANAS,2006,ANUAL,18.434,27.101,9.768
1691,BUENOS AIRES,2006,ANUAL,17.277,23.87,10.684
1692,CHALACO,2006,ANUAL,18.12,27.046,9.195
1693,LA MATANZA,2006,ANUAL,19.619,27.737,11.502
1694,MORROPÓN,2006,ANUAL,26.051,32.947,19.156
1695,SALITRAL,2006,ANUAL,17.689,25.081,10.296
1696,SAN JUAN DE BIGOTE,2006,ANUAL,21.179,29.1,13.259
1697,SANTA CATALINA DE MOSSA,2006,ANUAL,15.179,22.931,7.427
1698,SANTO DOMINGO,2006,ANUAL,20.738,28.814,12.661
1699,YAMANGO,2006,ANUAL,21.788,29.432,14.144
1700,HUANCABAMBA,2006,ANUAL,26.086,34.09,18.081
1701,CANCHAQUE,2006,ANUAL,22.331,29.89,14.771
1702,EL CARMEN DE LA FRONTERA,2006,ANUAL,25.327,31.536,19.118
1703,HUARMACA,2006,ANUAL,17.638,25.198,10.078
1704,LALAQUIZ,2006,ANUAL,19.423,26.804,12.042
1705,SAN MIGUEL DE EL FAIQUE,2006,ANUAL,27.123,31.921,22.324
1706,SONDOR,2006,ANUAL,22.87,30.39,15.349
1707,SONDORILLO,2006,ANUAL,25.623,33.885,17.361
1708,AYABACA,2006,ANUAL,22.5,31.197,13.803
1709,FRÍAS,2006,ANUAL,27.134,32.196,22.073
1710,JILILÍ,2006,ANUAL,24.707,31.158,18.255
1711,LAGUNAS,2006,ANUAL,14.747,23.462,6.033
1712,MONTERO,2006,ANUAL,23.476,28.971,17.982
1713,PACAIPAMPA,2006,ANUAL,26.551,32.856,20.246
1714,PAIMAS,2006,ANUAL,17.407,26,8.813
1715,SAPILLICA,2006,ANUAL,21.911,29.216,14.607
1716,PAITA,2007,ENERO,13.32,21.932,4.861
1717,AMOTAPE,2007,ENERO,11.518,18.289,4.873
1718,COLÁN,2007,ENERO,16.11,22.572,9.488
1719,EL ARENAL,2007,ENERO,24.178,29.316,18.962
1720,LA HUACA,2007,ENERO,11.006,17.127,4.907
1721,TAMARINDO,2007,ENERO,25.068,31.816,18.321
1722,VICHAYAL,2007,ENERO,23.175,29.279,16.982
1723,CHULUCANAS,2007,ENERO,8.894,15.976,1.761
1724,BUENOS AIRES,2007,ENERO,15.284,22.154,8.44
1725,CHALACO,2007,ENERO,10.782,19.125,2.353
1726,LA MATANZA,2007,ENERO,15.445,23.523,7.452
1727,MORROPÓN,2007,ENERO,24.715,32.422,16.856
1728,SALITRAL,2007,ENERO,14.875,22.348,7.401
1729,SAN JUAN DE BIGOTE,2007,ENERO,17.499,24.842,10.128
1730,SANTA CATALINA DE MOSSA,2007,ENERO,12.76,21.101,4.203
1731,SANTO DOMINGO,2007,ENERO,17.441,25.699,9.255
1732,YAMANGO,2007,ENERO,20.723,29.289,12.121
1733,HUANCABAMBA,2007,ENERO,20.853,29.293,13.825
1734,CANCHAQUE,2007,ENERO,11.486,16.974,5.882
1735,EL CARMEN DE LA FRONTERA,2007,ENERO,22.63,28.58,16.648
1736,HUARMACA,2007,ENERO,15.129,22.683,7.731
1737,LALAQUIZ,2007,ENERO,16.286,23.353,8.958
1738,SAN MIGUEL DE EL FAIQUE,2007,ENERO,25.516,29.681,21.297
1739,SONDOR,2007,ENERO,16.169,22.302,9.96
1740,SONDORILLO,2007,ENERO,17.907,25.504,10.228
1741,AYABACA,2007,ENERO,11.822,19.361,4.259
1742,FRÍAS,2007,ENERO,23.57,27.348,19.779
1743,JILILÍ,2007,ENERO,14.897,19.886,9.865
1744,LAGUNAS,2007,ENERO,12.581,21.869,3.534
1745,MONTERO,2007,ENERO,18.782,23.02,14.564
1746,PACAIPAMPA,2007,ENERO,24.109,29.451,18.67
1747,PAIMAS,2007,ENERO,12.421,20.397,4.359
1748,SAPILLICA,2007,ENERO,17.092,23.953,10.248
1749,PAITA,2007,FEBRERO,13.654,23.616,3.927
1750,AMOTAPE,2007,FEBRERO,13.847,20.753,6.979
1751,COLÁN,2007,FEBRERO,17.746,25.251,10.299
1752,EL ARENAL,2007,FEBRERO,24.314,30.133,18.577
1753,LA HUACA,2007,FEBRERO,15.131,22.786,7.499
1754,TAMARINDO,2007,FEBRERO,24.277,32.204,16.375
1755,VICHAYAL,2007,FEBRERO,24.321,31.503,17.168
1756,CHULUCANAS,2007,FEBRERO,11.638,21.295,2.077
1757,BUENOS AIRES,2007,FEBRERO,16.009,23.327,8.751
1758,CHALACO,2007,FEBRERO,12.849,22.813,2.939
1759,LA MATANZA,2007,FEBRERO,16.318,25.096,7.583
1760,MORROPÓN,2007,FEBRERO,25.398,33.161,17.999
1761,SALITRAL,2007,FEBRERO,15.932,23.848,8.066
1762,SAN JUAN DE BIGOTE,2007,FEBRERO,18.28,27.742,8.805
1763,SANTA CATALINA DE MOSSA,2007,FEBRERO,13.279,22.498,4.108
1764,SANTO DOMINGO,2007,FEBRERO,17.974,27.186,8.777
1765,YAMANGO,2007,FEBRERO,21.377,30.98,11.896
1766,HUANCABAMBA,2007,FEBRERO,22.675,32.131,13.237
1767,CANCHAQUE,2007,FEBRERO,15.74,23.314,8.201
1768,EL CARMEN DE LA FRONTERA,2007,FEBRERO,23.124,29.498,16.795
1769,HUARMACA,2007,FEBRERO,16.286,24.423,8.197
1770,LALAQUIZ,2007,FEBRERO,16.791,24.728,8.934
1771,SAN MIGUEL DE EL FAIQUE,2007,FEBRERO,25.653,30.132,21.31
1772,SONDOR,2007,FEBRERO,18.253,25.748,10.673
1773,SONDORILLO,2007,FEBRERO,19.915,29.031,10.819
1774,AYABACA,2007,FEBRERO,14.854,24.363,5.393
1775,FRÍAS,2007,FEBRERO,24.494,29.215,19.847
1776,JILILÍ,2007,FEBRERO,18.069,24.147,12.023
1777,LAGUNAS,2007,FEBRERO,13.026,22.472,3.914
1778,MONTERO,2007,FEBRERO,19.857,25.099,14.683
1779,PACAIPAMPA,2007,FEBRERO,24.37,30.351,18.4
1780,PAIMAS,2007,FEBRERO,13.172,23.311,3.037
1781,SAPILLICA,2007,FEBRERO,18.395,26.317,10.54
1782,PAITA,2007,MARZO,17.201,28.17,6.424
1783,AMOTAPE,2007,MARZO,17.179,24.873,9.523
1784,COLÁN,2007,MARZO,20.418,28.775,12.143
1785,EL ARENAL,2007,MARZO,25.885,32.36,19.41
1786,LA HUACA,2007,MARZO,19.64,26.975,12.32
1787,TAMARINDO,2007,MARZO,25.626,33.92,17.374
1788,VICHAYAL,2007,MARZO,25.667,33.088,18.273
1789,CHULUCANAS,2007,MARZO,16.522,26.861,6.286
1790,BUENOS AIRES,2007,MARZO,17.558,24.97,10.235
1791,CHALACO,2007,MARZO,16.501,27.055,6.01
1792,LA MATANZA,2007,MARZO,19.007,28.472,9.571
1793,MORROPÓN,2007,MARZO,26.785,35.141,18.455
1794,SALITRAL,2007,MARZO,17.684,26.061,9.534
1795,SAN JUAN DE BIGOTE,2007,MARZO,21.283,30.807,11.753
1796,SANTA CATALINA DE MOSSA,2007,MARZO,14.405,23.461,5.572
1797,SANTO DOMINGO,2007,MARZO,20.331,30.141,10.783
1798,YAMANGO,2007,MARZO,23.624,33.27,14.414
1799,HUANCABAMBA,2007,MARZO,24.529,35.513,13.725
1800,CANCHAQUE,2007,MARZO,20.133,27.487,12.815
1801,EL CARMEN DE LA FRONTERA,2007,MARZO,25.481,32.569,18.389
1802,HUARMACA,2007,MARZO,17.789,26.442,9.213
1803,LALAQUIZ,2007,MARZO,17.363,24.892,9.833
1804,SAN MIGUEL DE EL FAIQUE,2007,MARZO,25.352,30.403,20.347
1805,SONDOR,2007,MARZO,21.625,30.483,12.794
1806,SONDORILLO,2007,MARZO,22.083,32.399,11.803
1807,AYABACA,2007,MARZO,19.401,30.002,8.917
1808,FRÍAS,2007,MARZO,25.872,31.304,20.463
1809,JILILÍ,2007,MARZO,22.432,28.55,16.331
1810,LAGUNAS,2007,MARZO,14.578,25.276,4.205
1811,MONTERO,2007,MARZO,22.428,28.058,16.815
1812,PACAIPAMPA,2007,MARZO,25.103,31.99,18.325
1813,PAIMAS,2007,MARZO,16.479,27.295,5.859
1814,SAPILLICA,2007,MARZO,20.811,29.283,12.435
1815,PAITA,2007,ABRIL,18.649,29.198,8.236
1816,AMOTAPE,2007,ABRIL,17.229,24.248,10.15
1817,COLÁN,2007,ABRIL,20.759,28.351,13.248
1818,EL ARENAL,2007,ABRIL,28.137,35.179,20.979
1819,LA HUACA,2007,ABRIL,21.32,28.575,14.039
1820,TAMARINDO,2007,ABRIL,26.07,34.297,17.87
1821,VICHAYAL,2007,ABRIL,27.614,34.778,20.344
1822,CHULUCANAS,2007,ABRIL,18.448,28.331,8.301
1823,BUENOS AIRES,2007,ABRIL,18.872,25.461,12.256
1824,CHALACO,2007,ABRIL,18.609,28.808,8.354
1825,LA MATANZA,2007,ABRIL,21.232,30.207,12.187
1826,MORROPÓN,2007,ABRIL,27.899,36.148,19.663
1827,SALITRAL,2007,ABRIL,19.872,27.809,12.082
1828,SAN JUAN DE BIGOTE,2007,ABRIL,22.478,31.493,13.539
1829,SANTA CATALINA DE MOSSA,2007,ABRIL,16.198,24.487,7.723
1830,SANTO DOMINGO,2007,ABRIL,21.979,31.278,12.758
1831,YAMANGO,2007,ABRIL,24.728,33.243,16.133
1832,HUANCABAMBA,2007,ABRIL,26.096,36.31,15.553
1833,CANCHAQUE,2007,ABRIL,21.99,29.002,14.925
1834,EL CARMEN DE LA FRONTERA,2007,ABRIL,27.129,33.672,20.525
1835,HUARMACA,2007,ABRIL,19.469,27.69,11.283
1836,LALAQUIZ,2007,ABRIL,21.935,29.833,13.998
1837,SAN MIGUEL DE EL FAIQUE,2007,ABRIL,27.003,31.975,21.843
1838,SONDOR,2007,ABRIL,23.667,31.129,16.219
1839,SONDORILLO,2007,ABRIL,23.614,33.555,13.681
1840,AYABACA,2007,ABRIL,21.841,30.851,12.74
1841,FRÍAS,2007,ABRIL,28.392,34.431,22.15
1842,JILILÍ,2007,ABRIL,24.279,30.536,17.952
1843,LAGUNAS,2007,ABRIL,15.955,25.411,6.516
1844,MONTERO,2007,ABRIL,24.432,30.322,18.567
1845,PACAIPAMPA,2007,ABRIL,27.625,35.367,19.832
1846,PAIMAS,2007,ABRIL,18.138,28.271,7.95
1847,SAPILLICA,2007,ABRIL,22.552,30.633,14.425
1848,PAITA,2007,MAYO,21.17,31.616,10.913
1849,AMOTAPE,2007,MAYO,20.272,27.21,13.335
1850,COLÁN,2007,MAYO,23.216,31.279,15.072
1851,EL ARENAL,2007,MAYO,28.946,35.935,21.972
1852,LA HUACA,2007,MAYO,24.459,31.218,17.708
1853,TAMARINDO,2007,MAYO,27.135,34.793,19.478
1854,VICHAYAL,2007,MAYO,27.922,34.577,21.26
1855,CHULUCANAS,2007,MAYO,21.787,31.906,11.651
1856,BUENOS AIRES,2007,MAYO,19.421,25.895,12.947
1857,CHALACO,2007,MAYO,20.839,30.8,10.903
1858,LA MATANZA,2007,MAYO,22.735,31.396,14.08
1859,MORROPÓN,2007,MAYO,28.891,36.455,21.342
1860,SALITRAL,2007,MAYO,21.146,28.756,13.536
1861,SAN JUAN DE BIGOTE,2007,MAYO,24.253,32.436,15.999
1862,SANTA CATALINA DE MOSSA,2007,MAYO,16.888,24.572,9.059
1863,SANTO DOMINGO,2007,MAYO,23.272,31.711,14.878
1864,YAMANGO,2007,MAYO,24.991,33.214,16.837
1865,HUANCABAMBA,2007,MAYO,27.81,37.975,17.644
1866,CANCHAQUE,2007,MAYO,24.897,31.043,18.733
1867,EL CARMEN DE LA FRONTERA,2007,MAYO,28.187,34.491,21.857
1868,HUARMACA,2007,MAYO,20.13,27.928,12.376
1869,LALAQUIZ,2007,MAYO,22.265,29.832,14.448
1870,SAN MIGUEL DE EL FAIQUE,2007,MAYO,27.793,33.037,22.549
1871,SONDOR,2007,MAYO,26.005,33.038,18.961
1872,SONDORILLO,2007,MAYO,26.264,36.269,16.203
1873,AYABACA,2007,MAYO,25.473,35.76,15.151
1874,FRÍAS,2007,MAYO,29.281,35.579,22.956
1875,JILILÍ,2007,MAYO,27.541,33.342,21.742
1876,LAGUNAS,2007,MAYO,16.409,25.332,7.78
1877,MONTERO,2007,MAYO,25.975,31.778,20.205
1878,PACAIPAMPA,2007,MAYO,28.585,35.742,21.361
1879,PAIMAS,2007,MAYO,20.543,30.482,10.525
1880,SAPILLICA,2007,MAYO,24.203,32.044,16.358
1881,PAITA,2007,JUNIO,21.557,29.597,13.635
1882,AMOTAPE,2007,JUNIO,23.681,31.781,15.828
1883,COLÁN,2007,JUNIO,26.5,33.951,19.065
1884,EL ARENAL,2007,JUNIO,29.021,35.412,22.643
1885,LA HUACA,2007,JUNIO,27.168,33.869,20.446
1886,TAMARINDO,2007,JUNIO,28.954,34.781,23.153
1887,VICHAYAL,2007,JUNIO,26.724,32.711,20.705
1888,CHULUCANAS,2007,JUNIO,25.136,33.892,16.383
1889,BUENOS AIRES,2007,JUNIO,19.602,25.912,13.324
1890,CHALACO,2007,JUNIO,22.884,30.964,14.838
1891,LA MATANZA,2007,JUNIO,22.035,29.425,14.662
1892,MORROPÓN,2007,JUNIO,27.696,34.503,20.888
1893,SALITRAL,2007,JUNIO,20.894,28.068,13.742
1894,SAN JUAN DE BIGOTE,2007,JUNIO,24.219,30.689,17.767
1895,SANTA CATALINA DE MOSSA,2007,JUNIO,16.229,23.792,8.773
1896,SANTO DOMINGO,2007,JUNIO,22.947,29.982,15.919
1897,YAMANGO,2007,JUNIO,23.957,30.841,17.096
1898,HUANCABAMBA,2007,JUNIO,29.534,36.526,22.634
1899,CANCHAQUE,2007,JUNIO,27.274,33.922,20.681
1900,EL CARMEN DE LA FRONTERA,2007,JUNIO,27.851,33.728,21.985
1901,HUARMACA,2007,JUNIO,20.052,27.355,12.762
1902,LALAQUIZ,2007,JUNIO,21.85,29.072,14.711
1903,SAN MIGUEL DE EL FAIQUE,2007,JUNIO,28.656,33.308,24.004
1904,SONDOR,2007,JUNIO,26.657,33.437,19.881
1905,SONDORILLO,2007,JUNIO,30.043,37.187,22.925
1906,AYABACA,2007,JUNIO,29.695,38.769,20.589
1907,FRÍAS,2007,JUNIO,29.49,35.665,23.315
1908,JILILÍ,2007,JUNIO,29.121,35.028,23.215
1909,LAGUNAS,2007,JUNIO,16.959,25.42,8.533
1910,MONTERO,2007,JUNIO,26.266,32.247,20.299
1911,PACAIPAMPA,2007,JUNIO,28.857,35.276,22.481
1912,PAIMAS,2007,JUNIO,20.615,28.299,13.024
1913,SAPILLICA,2007,JUNIO,25.6,33.3,18.9
1914,PAITA,2007,JULIO,20.029,26.964,13.453
1915,AMOTAPE,2007,JULIO,26.863,33.254,20.688
1916,COLÁN,2007,JULIO,28.37,34.961,22.05
1917,EL ARENAL,2007,JULIO,28.929,35.685,22.41
1918,LA HUACA,2007,JULIO,26.152,32.214,20.291
1919,TAMARINDO,2007,JULIO,28.325,34.051,22.852
1920,VICHAYAL,2007,JULIO,26.296,32.555,20.269
1921,CHULUCANAS,2007,JULIO,24.081,31.515,16.867
1922,BUENOS AIRES,2007,JULIO,18.649,24.604,13.003
1923,CHALACO,2007,JULIO,22.027,29.093,15.165
1924,LA MATANZA,2007,JULIO,20.873,27.516,14.435
1925,MORROPÓN,2007,JULIO,26.531,33.194,20.15
1926,SALITRAL,2007,JULIO,20.342,26.765,14.15
1927,SAN JUAN DE BIGOTE,2007,JULIO,22.787,28.591,17.208
1928,SANTA CATALINA DE MOSSA,2007,JULIO,16.231,22.72,9.917
1929,SANTO DOMINGO,2007,JULIO,21.793,28.38,15.468
1930,YAMANGO,2007,JULIO,22.004,28.28,16.01
1931,HUANCABAMBA,2007,JULIO,28.459,34.901,22.246
1932,CANCHAQUE,2007,JULIO,26.506,32.339,20.825
1933,EL CARMEN DE LA FRONTERA,2007,JULIO,26.54,32.33,20.958
1934,HUARMACA,2007,JULIO,19.365,26.337,12.657
1935,LALAQUIZ,2007,JULIO,19.84,26.651,13.256
1936,SAN MIGUEL DE EL FAIQUE,2007,JULIO,29.422,34.159,24.825
1937,SONDOR,2007,JULIO,26.115,32.507,19.913
1938,SONDORILLO,2007,JULIO,29.968,36.446,23.698
1939,AYABACA,2007,JULIO,29.759,36.872,22.943
1940,FRÍAS,2007,JULIO,29.428,35.828,23.27
1941,JILILÍ,2007,JULIO,28.576,34.043,23.243
1942,LAGUNAS,2007,JULIO,16.148,23.895,8.93
1943,MONTERO,2007,JULIO,25.403,31.333,19.706
1944,PACAIPAMPA,2007,JULIO,28.732,35.312,22.384
1945,PAIMAS,2007,JULIO,18.837,25.297,12.547
1946,SAPILLICA,2007,JULIO,24.9,32.1,19.3
1947,PAITA,2007,AGOSTO,19.962,27.304,12.839
1948,AMOTAPE,2007,AGOSTO,28.053,34.946,21.344
1949,COLÁN,2007,AGOSTO,29.479,35.75,23.386
1950,EL ARENAL,2007,AGOSTO,28.049,34.01,22.293
1951,LA HUACA,2007,AGOSTO,27.157,33.859,20.707
1952,TAMARINDO,2007,AGOSTO,27.444,32.574,22.451
1953,VICHAYAL,2007,AGOSTO,25.826,31.445,20.396
1954,CHULUCANAS,2007,AGOSTO,24.183,31.514,17.103
1955,BUENOS AIRES,2007,AGOSTO,18.487,23.915,13.205
1956,CHALACO,2007,AGOSTO,21.823,28.942,14.963
1957,LA MATANZA,2007,AGOSTO,20.464,27.11,13.987
1958,MORROPÓN,2007,AGOSTO,25.953,32.134,19.981
1959,SALITRAL,2007,AGOSTO,19.545,25.76,13.487
1960,SAN JUAN DE BIGOTE,2007,AGOSTO,22.605,28.274,17.173
1961,SANTA CATALINA DE MOSSA,2007,AGOSTO,15.954,22.285,9.794
1962,SANTO DOMINGO,2007,AGOSTO,21.355,27.679,15.234
1963,YAMANGO,2007,AGOSTO,22.924,29.234,16.833
1964,HUANCABAMBA,2007,AGOSTO,28.013,33.735,22.482
1965,CANCHAQUE,2007,AGOSTO,27.286,33.528,21.279
1966,EL CARMEN DE LA FRONTERA,2007,AGOSTO,26.647,31.932,21.533
1967,HUARMACA,2007,AGOSTO,18.872,25.671,12.269
1968,LALAQUIZ,2007,AGOSTO,20.108,26.352,14.035
1969,SAN MIGUEL DE EL FAIQUE,2007,AGOSTO,29.097,34.147,24.228
1970,SONDOR,2007,AGOSTO,25.982,32.337,19.841
1971,SONDORILLO,2007,AGOSTO,29.508,35.67,23.519
1972,AYABACA,2007,AGOSTO,29.062,35.883,22.463
1973,FRÍAS,2007,AGOSTO,28.061,33.25,23.052
1974,JILILÍ,2007,AGOSTO,28.746,34.459,23.237
1975,LAGUNAS,2007,AGOSTO,15.632,23.16,8.349
1976,MONTERO,2007,AGOSTO,25.489,30.838,20.313
1977,PACAIPAMPA,2007,AGOSTO,28.039,33.861,22.391
1978,PAIMAS,2007,AGOSTO,18.932,25.932,12.16
