Distrito;Mes;Año;Tipo_sequia
Lalaquiz;2;2021;D0
Lalaquiz;3;2003;D0
Lalaquiz;3;2004;NPS
Lalaquiz;3;2005;NPS
Lalaquiz;3;2006;D0
Lalaquiz;3;2007;NPS
Lalaquiz;3;2008;NPS
Lalaquiz;3;2009;NPS
Lalaquiz;3;2010;NPS
Lalaquiz;3;2011;NPS
Lalaquiz;3;2012;NPS
Lalaquiz;3;2013;NPS
Lalaquiz;3;2014;NPS
Lalaquiz;3;2015;NPS
Lalaquiz;3;2016;NPS
Lalaquiz;3;2017;NPS
Lalaquiz;3;2018;NPS
Lalaquiz;3;2019;D0
Lalaquiz;3;2020;NPS
Lalaquiz;3;2021;D0
Lalaquiz;4;2003;D0
Lalaquiz;4;2004;NPS
Lalaquiz;4;2005;NPS
Lalaquiz;4;2006;D1
Lalaquiz;4;2007;D0
Lalaquiz;4;2008;D0
Lalaquiz;4;2009;D0
Lalaquiz;4;2010;NPS
Lalaquiz;4;2011;D1
Lalaquiz;4;2012;NPS
Lalaquiz;4;2013;NPS
Lalaquiz;4;2014;NPS
Lalaquiz;4;2015;NPS
Lalaquiz;4;2016;NPS
Lalaquiz;4;2017;NPS
Lalaquiz;4;2018;NPS
Lalaquiz;4;2019;D0
Lalaquiz;4;2020;NPS
Lalaquiz;4;2021;D1
Lalaquiz;5;2003;D0
Lalaquiz;5;2004;NPS
Lalaquiz;5;2005;NPS
Lalaquiz;5;2006;D0
Lalaquiz;5;2007;NPS
Lalaquiz;5;2008;D0
Lalaquiz;5;2009;D0
Lalaquiz;5;2010;NPS
Lalaquiz;5;2011;D1
Lalaquiz;5;2012;NPS
Lalaquiz;5;2013;NPS
Lalaquiz;5;2014;NPS
Lalaquiz;5;2015;NPS
Lalaquiz;5;2016;NPS
Lalaquiz;5;2017;NPS
Lalaquiz;5;2018;NPS
Lalaquiz;5;2019;D0
Lalaquiz;5;2020;NPS
Lalaquiz;5;2021;NPS
Lalaquiz;6;2003;D0
Lalaquiz;6;2004;NPS
Lalaquiz;6;2005;NPS
Lalaquiz;6;2006;D0
Lalaquiz;6;2007;D0
Lalaquiz;6;2008;D0
Lalaquiz;6;2009;D0
Lalaquiz;6;2010;NPS
Lalaquiz;6;2011;D2
Lalaquiz;6;2012;NPS
Lalaquiz;6;2013;NPS
Lalaquiz;6;2014;NPS
Lalaquiz;6;2015;NPS
Lalaquiz;6;2016;NPS
Lalaquiz;6;2017;NPS
Lalaquiz;6;2018;NPS
Lalaquiz;6;2019;D0
Lalaquiz;6;2020;D0
Lalaquiz;6;2021;NPS
Lalaquiz;7;2003;D0
Lalaquiz;7;2004;NPS
Lalaquiz;7;2005;NPS
Lalaquiz;7;2006;D0
Lalaquiz;7;2007;D1
Lalaquiz;7;2008;NPS
Lalaquiz;7;2009;D0
Lalaquiz;7;2010;NPS
Lalaquiz;7;2011;D1
Lalaquiz;7;2012;NPS
Lalaquiz;7;2013;NPS
Lalaquiz;7;2014;NPS
Lalaquiz;7;2015;NPS
Lalaquiz;7;2016;NPS
Lalaquiz;7;2017;NPS
Lalaquiz;7;2018;NPS
Lalaquiz;7;2019;D0
Lalaquiz;7;2020;D0
Lalaquiz;7;2021;NPS
Lalaquiz;8;2003;NPS
Lalaquiz;8;2004;NPS
Lalaquiz;8;2005;NPS
Lalaquiz;8;2006;D0
Lalaquiz;8;2007;NPS
Lalaquiz;8;2008;NPS
Lalaquiz;8;2009;D1
Lalaquiz;8;2010;NPS
Lalaquiz;8;2011;D0
Lalaquiz;8;2012;NPS
Lalaquiz;8;2013;NPS
Lalaquiz;8;2014;NPS
Lalaquiz;8;2015;NPS
Lalaquiz;8;2016;NPS
Lalaquiz;8;2017;NPS
Lalaquiz;8;2018;D0
Lalaquiz;8;2019;NPS
Lalaquiz;8;2020;NPS
Lalaquiz;8;2021;NPS
Lalaquiz;9;2003;NPS
Lalaquiz;9;2004;NPS
Lalaquiz;9;2005;D0
Lalaquiz;9;2006;NPS
Lalaquiz;9;2007;NPS
Lalaquiz;9;2008;NPS
Lalaquiz;9;2009;NPS
Lalaquiz;9;2010;NPS
Lalaquiz;9;2011;NPS
Lalaquiz;9;2012;NPS
Lalaquiz;9;2013;NPS
Lalaquiz;9;2014;NPS
Lalaquiz;9;2015;NPS
Lalaquiz;9;2016;NPS
Lalaquiz;9;2017;NPS
Lalaquiz;9;2018;D0
Lalaquiz;9;2019;NPS
Lalaquiz;9;2020;NPS
Lalaquiz;10;2003;NPS
Lalaquiz;10;2004;NPS
Lalaquiz;10;2005;NPS
Lalaquiz;10;2006;NPS
Lalaquiz;10;2007;NPS
Lalaquiz;10;2008;NPS
Lalaquiz;10;2009;NPS
Lalaquiz;10;2010;NPS
Lalaquiz;10;2011;NPS
Lalaquiz;10;2012;NPS
Lalaquiz;10;2013;NPS
Lalaquiz;10;2014;NPS
Lalaquiz;10;2015;NPS
Lalaquiz;10;2016;NPS
Lalaquiz;10;2017;NPS
Lalaquiz;10;2018;NPS
Lalaquiz;10;2019;NPS
Lalaquiz;10;2020;NPS
Lalaquiz;11;2003;NPS
Lalaquiz;11;2004;NPS
Lalaquiz;11;2005;NPS
Lalaquiz;11;2006;NPS
Lalaquiz;11;2007;NPS
Lalaquiz;11;2008;NPS
Lalaquiz;11;2009;D0
Lalaquiz;11;2010;NPS
Lalaquiz;11;2011;NPS
Lalaquiz;11;2012;NPS
Lalaquiz;11;2013;NPS
Lalaquiz;11;2014;NPS
Lalaquiz;11;2015;NPS
Lalaquiz;11;2016;NPS
Lalaquiz;11;2017;NPS
Lalaquiz;11;2018;NPS
Lalaquiz;11;2019;NPS
Lalaquiz;11;2020;NPS
Lalaquiz;12;2003;NPS
Lalaquiz;12;2004;NPS
Lalaquiz;12;2005;D0
Lalaquiz;12;2006;NPS
Lalaquiz;12;2007;NPS
Lalaquiz;12;2008;NPS
Lalaquiz;12;2009;D0
Lalaquiz;12;2010;NPS
Lalaquiz;12;2011;NPS
Lalaquiz;12;2012;NPS
Lalaquiz;12;2013;NPS
Lalaquiz;12;2014;NPS
Lalaquiz;12;2015;NPS
Lalaquiz;12;2016;NPS
Lalaquiz;12;2017;NPS
Lalaquiz;12;2018;NPS
Lalaquiz;12;2019;NPS
Lalaquiz;12;2020;NPS
San Miguel del Faique;1;2003;NPS
San Miguel del Faique;1;2004;NPS
San Miguel del Faique;1;2005;NPS
San Miguel del Faique;1;2006;D0
San Miguel del Faique;1;2007;NPS
San Miguel del Faique;1;2008;NPS
San Miguel del Faique;1;2009;NPS
San Miguel del Faique;1;2010;NPS
San Miguel del Faique;1;2011;NPS
San Miguel del Faique;1;2012;D1
San Miguel del Faique;1;2013;NPS
San Miguel del Faique;1;2014;NPS
San Miguel del Faique;1;2015;NPS
San Miguel del Faique;1;2016;D0
San Miguel del Faique;1;2017;D0
San Miguel del Faique;1;2018;D1
San Miguel del Faique;1;2019;NPS
San Miguel del Faique;1;2020;D1
San Miguel del Faique;1;2021;D1
San Miguel del Faique;2;2003;NPS
San Miguel del Faique;2;2004;NPS
San Miguel del Faique;2;2005;NPS
San Miguel del Faique;2;2006;D1
San Miguel del Faique;2;2007;NPS
San Miguel del Faique;2;2008;NPS
San Miguel del Faique;2;2009;NPS
San Miguel del Faique;2;2010;NPS
San Miguel del Faique;2;2011;NPS
San Miguel del Faique;2;2012;D1
San Miguel del Faique;2;2013;NPS
San Miguel del Faique;2;2014;NPS
San Miguel del Faique;2;2015;NPS
San Miguel del Faique;2;2016;NPS
San Miguel del Faique;2;2017;D0
San Miguel del Faique;2;2018;D1
San Miguel del Faique;2;2019;D0
San Miguel del Faique;2;2020;D0
San Miguel del Faique;2;2021;D2
San Miguel del Faique;3;2003;NPS
San Miguel del Faique;3;2004;NPS
San Miguel del Faique;3;2005;NPS
San Miguel del Faique;3;2006;D1
San Miguel del Faique;3;2007;NPS
San Miguel del Faique;3;2008;D0
San Miguel del Faique;3;2009;NPS
San Miguel del Faique;3;2010;NPS
San Miguel del Faique;3;2011;D0
San Miguel del Faique;3;2012;NPS
San Miguel del Faique;3;2013;NPS
San Miguel del Faique;3;2014;NPS
San Miguel del Faique;3;2015;NPS
San Miguel del Faique;3;2016;NPS
San Miguel del Faique;3;2017;D0
San Miguel del Faique;3;2018;D2
San Miguel del Faique;3;2019;D0
San Miguel del Faique;3;2020;D0
San Miguel del Faique;3;2021;D2
San Miguel del Faique;4;2003;NPS
San Miguel del Faique;4;2004;NPS
San Miguel del Faique;4;2005;NPS
San Miguel del Faique;4;2006;D1
San Miguel del Faique;4;2007;NPS
San Miguel del Faique;4;2008;D0
San Miguel del Faique;4;2009;NPS
San Miguel del Faique;4;2010;NPS
San Miguel del Faique;4;2011;D2
San Miguel del Faique;4;2012;NPS
San Miguel del Faique;4;2013;NPS
San Miguel del Faique;4;2014;NPS
San Miguel del Faique;4;2015;NPS
San Miguel del Faique;4;2016;NPS
San Miguel del Faique;4;2017;NPS
San Miguel del Faique;4;2018;D2
San Miguel del Faique;4;2019;D0
San Miguel del Faique;4;2020;D0
San Miguel del Faique;4;2021;D2
San Miguel del Faique;5;2003;NPS
San Miguel del Faique;5;2004;NPS
San Miguel del Faique;5;2005;NPS
San Miguel del Faique;5;2006;NPS
San Miguel del Faique;5;2007;NPS
San Miguel del Faique;5;2008;D0
San Miguel del Faique;5;2009;NPS
San Miguel del Faique;5;2010;NPS
San Miguel del Faique;5;2011;D2
San Miguel del Faique;5;2012;NPS
San Miguel del Faique;5;2013;D0
San Miguel del Faique;5;2014;NPS
San Miguel del Faique;5;2015;NPS
San Miguel del Faique;5;2016;NPS
San Miguel del Faique;5;2017;NPS
San Miguel del Faique;5;2018;D2
San Miguel del Faique;5;2019;D1
San Miguel del Faique;5;2020;D0
San Miguel del Faique;5;2021;D2
San Miguel del Faique;6;2003;NPS
San Miguel del Faique;6;2004;NPS
San Miguel del Faique;6;2005;D1
San Miguel del Faique;6;2006;D1
San Miguel del Faique;6;2007;NPS
San Miguel del Faique;6;2008;D0
San Miguel del Faique;6;2009;D0
San Miguel del Faique;6;2010;NPS
San Miguel del Faique;6;2011;D3
San Miguel del Faique;6;2012;NPS
San Miguel del Faique;6;2013;D0
San Miguel del Faique;6;2014;NPS
San Miguel del Faique;6;2015;NPS
San Miguel del Faique;6;2016;NPS
San Miguel del Faique;6;2017;D1
San Miguel del Faique;6;2018;D0
San Miguel del Faique;6;2019;D1
San Miguel del Faique;6;2020;D0
San Miguel del Faique;6;2021;D1
San Miguel del Faique;7;2003;NPS
San Miguel del Faique;7;2004;NPS
San Miguel del Faique;7;2005;NPS
San Miguel del Faique;7;2006;D0
San Miguel del Faique;7;2007;NPS
San Miguel del Faique;7;2008;NPS
San Miguel del Faique;7;2009;D0
San Miguel del Faique;7;2010;NPS
San Miguel del Faique;7;2011;D3
San Miguel del Faique;7;2012;NPS
San Miguel del Faique;7;2013;D0
San Miguel del Faique;7;2014;NPS
San Miguel del Faique;7;2015;NPS
San Miguel del Faique;7;2016;NPS
San Miguel del Faique;7;2017;D1
San Miguel del Faique;7;2018;NPS
San Miguel del Faique;7;2019;D1
San Miguel del Faique;7;2020;D0
San Miguel del Faique;7;2021;D1
San Miguel del Faique;8;2003;NPS
San Miguel del Faique;8;2004;NPS
San Miguel del Faique;8;2005;NPS
San Miguel del Faique;8;2006;NPS
San Miguel del Faique;8;2007;NPS
San Miguel del Faique;8;2008;D0
San Miguel del Faique;8;2009;D1
San Miguel del Faique;8;2010;NPS
San Miguel del Faique;8;2011;D2
San Miguel del Faique;8;2012;NPS
San Miguel del Faique;8;2013;NPS
San Miguel del Faique;8;2014;NPS
San Miguel del Faique;8;2015;NPS
San Miguel del Faique;8;2016;NPS
San Miguel del Faique;8;2017;D1
San Miguel del Faique;8;2018;D0
San Miguel del Faique;8;2019;D0
San Miguel del Faique;8;2020;D0
San Miguel del Faique;8;2021;NPS
San Miguel del Faique;9;2003;NPS
San Miguel del Faique;9;2004;NPS
San Miguel del Faique;9;2005;NPS
San Miguel del Faique;9;2006;NPS
San Miguel del Faique;9;2007;NPS
San Miguel del Faique;9;2008;NPS
San Miguel del Faique;9;2009;NPS
San Miguel del Faique;9;2010;NPS
San Miguel del Faique;9;2011;D1
San Miguel del Faique;9;2012;NPS
San Miguel del Faique;9;2013;NPS
San Miguel del Faique;9;2014;NPS
San Miguel del Faique;9;2015;NPS
San Miguel del Faique;9;2016;NPS
San Miguel del Faique;9;2017;NPS
San Miguel del Faique;9;2018;D0
San Miguel del Faique;9;2019;D0
San Miguel del Faique;9;2020;D0
San Miguel del Faique;10;2003;NPS
San Miguel del Faique;10;2004;NPS
San Miguel del Faique;10;2005;NPS
San Miguel del Faique;10;2006;D1
San Miguel del Faique;10;2007;NPS
San Miguel del Faique;10;2008;NPS
San Miguel del Faique;10;2009;NPS
San Miguel del Faique;10;2010;NPS
San Miguel del Faique;10;2011;D2
San Miguel del Faique;10;2012;NPS
San Miguel del Faique;10;2013;NPS
San Miguel del Faique;10;2014;NPS
San Miguel del Faique;10;2015;D0
San Miguel del Faique;10;2016;NPS
San Miguel del Faique;10;2017;NPS
San Miguel del Faique;10;2018;D0
San Miguel del Faique;10;2019;D1
San Miguel del Faique;10;2020;D0
San Miguel del Faique;11;2003;NPS
San Miguel del Faique;11;2004;NPS
San Miguel del Faique;11;2005;NPS
San Miguel del Faique;11;2006;NPS
San Miguel del Faique;11;2007;NPS
San Miguel del Faique;11;2008;NPS
San Miguel del Faique;11;2009;NPS
San Miguel del Faique;11;2010;NPS
San Miguel del Faique;11;2011;D2
San Miguel del Faique;11;2012;NPS
San Miguel del Faique;11;2013;NPS
San Miguel del Faique;11;2014;NPS
San Miguel del Faique;11;2015;NPS
San Miguel del Faique;11;2016;NPS
San Miguel del Faique;11;2017;NPS
San Miguel del Faique;11;2018;D1
San Miguel del Faique;11;2019;D1
San Miguel del Faique;11;2020;D1
San Miguel del Faique;12;2003;NPS
San Miguel del Faique;12;2004;NPS
San Miguel del Faique;12;2005;D0
San Miguel del Faique;12;2006;NPS
San Miguel del Faique;12;2007;NPS
San Miguel del Faique;12;2008;NPS
San Miguel del Faique;12;2009;NPS
San Miguel del Faique;12;2010;NPS
San Miguel del Faique;12;2011;D2
San Miguel del Faique;12;2012;NPS
San Miguel del Faique;12;2013;NPS
San Miguel del Faique;12;2014;NPS
San Miguel del Faique;12;2015;D0
San Miguel del Faique;12;2016;D0
San Miguel del Faique;12;2017;NPS
San Miguel del Faique;12;2018;NPS
San Miguel del Faique;12;2019;D1
San Miguel del Faique;12;2020;D1
Sapillica;1;2003;NPS
Sapillica;1;2004;NPS
Sapillica;1;2005;D1
Sapillica;1;2006;NPS
Sapillica;1;2007;D0
Sapillica;1;2008;D2
Sapillica;1;2009;NPS
Sapillica;1;2010;D0
Sapillica;1;2011;NPS
Sapillica;1;2012;NPS
Sapillica;1;2013;NPS
Sapillica;1;2014;NPS
Sapillica;1;2015;NPS
Sapillica;1;2016;NPS
Sapillica;1;2017;D1
Sapillica;1;2018;NPS
Sapillica;1;2019;NPS
Sapillica;1;2020;NPS
Sapillica;1;2021;NPS
Sapillica;2;2003;NPS
Sapillica;2;2004;NPS
Sapillica;2;2005;D1
Sapillica;2;2006;NPS
Sapillica;2;2007;D1
Sapillica;2;2008;D2
Sapillica;2;2009;D0
Sapillica;2;2010;D1
Sapillica;2;2011;D0
Sapillica;2;2012;NPS
Sapillica;2;2013;NPS
Sapillica;2;2014;NPS
Sapillica;2;2015;NPS
Sapillica;2;2016;NPS
Sapillica;2;2017;NPS
Sapillica;2;2018;NPS
Sapillica;2;2019;NPS
Sapillica;2;2020;D0
Sapillica;2;2021;NPS
Sapillica;3;2003;NPS
Sapillica;3;2004;NPS
Sapillica;3;2005;D1
Sapillica;3;2006;NPS
Sapillica;3;2007;NPS
Sapillica;3;2008;D0
Sapillica;3;2009;D0
Sapillica;3;2010;D1
Sapillica;3;2011;D0
Sapillica;3;2012;NPS
Sapillica;3;2013;NPS
Sapillica;3;2014;NPS
Sapillica;3;2015;NPS
Sapillica;3;2016;NPS
Sapillica;3;2017;NPS
Sapillica;3;2018;NPS
Sapillica;3;2019;NPS
Sapillica;3;2020;D0
Sapillica;3;2021;NPS
Sapillica;4;2003;NPS
Sapillica;4;2004;NPS
Sapillica;4;2005;D1
Sapillica;4;2006;D0
Sapillica;4;2007;D2
Sapillica;4;2008;D1
Sapillica;4;2009;D0
Sapillica;4;2010;D1
Sapillica;4;2011;D1
Sapillica;4;2012;NPS
Sapillica;4;2013;NPS
Sapillica;4;2014;NPS
Sapillica;4;2015;NPS
Sapillica;4;2016;NPS
Sapillica;4;2017;NPS
Sapillica;4;2018;NPS
Sapillica;4;2019;D0
Sapillica;4;2020;D2
Sapillica;4;2021;D0
Sapillica;5;2003;NPS
Sapillica;5;2004;NPS
Sapillica;5;2005;D1
Sapillica;5;2006;NPS
Sapillica;5;2007;D2
Sapillica;5;2008;D2
Sapillica;5;2009;D1
Sapillica;5;2010;D1
Sapillica;5;2011;D2
Sapillica;5;2012;NPS
Sapillica;5;2013;D0
Sapillica;5;2014;NPS
Sapillica;5;2015;D0
Sapillica;5;2016;NPS
Sapillica;5;2017;NPS
Sapillica;5;2018;NPS
Sapillica;5;2019;D0
Sapillica;5;2020;NPS
Sapillica;5;2021;D0
Sapillica;6;2003;NPS
Sapillica;6;2004;NPS
Sapillica;6;2005;D0
Sapillica;6;2006;D0
Sapillica;6;2007;D2
Sapillica;6;2008;D1
Sapillica;6;2009;D1
Sapillica;6;2010;D1
Sapillica;6;2011;D2
Sapillica;6;2012;NPS
Sapillica;6;2013;NPS
Sapillica;6;2014;NPS
Sapillica;6;2015;NPS
Sapillica;6;2016;D0
Sapillica;6;2017;D0
Sapillica;6;2018;NPS
Sapillica;6;2019;D1
Sapillica;6;2020;NPS
Sapillica;6;2021;NPS
Sapillica;7;2003;D0
Sapillica;7;2004;D0
Sapillica;7;2005;NPS
Sapillica;7;2006;NPS
Sapillica;7;2007;D0
Sapillica;7;2008;NPS
Sapillica;7;2009;D1
Sapillica;7;2010;D1
Sapillica;7;2011;D1
Sapillica;7;2012;NPS
Sapillica;7;2013;NPS
Sapillica;7;2014;D0
Sapillica;7;2015;NPS
Sapillica;7;2016;D0
Sapillica;7;2017;D0
Sapillica;7;2018;NPS
Sapillica;7;2019;D1
Sapillica;7;2020;NPS
Sapillica;7;2021;NPS
Sapillica;8;2003;NPS
Sapillica;8;2004;D0
Sapillica;8;2005;D0
Sapillica;8;2006;NPS
Sapillica;8;2007;NPS
Sapillica;8;2008;NPS
Sapillica;8;2009;D0
Sapillica;8;2010;NPS
Sapillica;8;2011;NPS
Sapillica;8;2012;NPS
Sapillica;8;2013;NPS
Sapillica;8;2014;D0
Sapillica;8;2015;NPS
Sapillica;8;2016;D1
Sapillica;8;2017;NPS
Sapillica;8;2018;NPS
Sapillica;8;2019;D1
Sapillica;8;2020;NPS
Sapillica;8;2021;NPS
Sapillica;9;2003;NPS
Sapillica;9;2004;D1
Sapillica;9;2005;NPS
Sapillica;9;2006;NPS
Sapillica;9;2007;D1
Sapillica;9;2008;NPS
Sapillica;9;2009;D2
Sapillica;9;2010;NPS
Sapillica;9;2011;NPS
Sapillica;9;2012;NPS
Sapillica;9;2013;NPS
Sapillica;9;2014;D0
Sapillica;9;2015;D0
Sapillica;9;2016;D1
Sapillica;9;2017;NPS
Sapillica;9;2018;D0
Sapillica;9;2019;D1
Sapillica;9;2020;D0
Sapillica;10;2003;NPS
Sapillica;10;2004;D1
Sapillica;10;2005;NPS
Sapillica;10;2006;D1
Sapillica;10;2007;D1
Sapillica;10;2008;NPS
Sapillica;10;2009;D2
Sapillica;10;2010;D0
Sapillica;10;2011;NPS
Sapillica;10;2012;NPS
Sapillica;10;2013;NPS
Sapillica;10;2014;NPS
Sapillica;10;2015;NPS
Sapillica;10;2016;D1
Sapillica;10;2017;NPS
Sapillica;10;2018;D0
Sapillica;10;2019;D1
Sapillica;10;2020;NPS
Sapillica;11;2003;NPS
Sapillica;11;2004;D1
Sapillica;11;2005;NPS
Sapillica;11;2006;NPS
Sapillica;11;2007;D2
Sapillica;11;2008;NPS
Sapillica;11;2009;D0
Sapillica;11;2010;NPS
Sapillica;11;2011;NPS
Sapillica;11;2012;NPS
Sapillica;11;2013;NPS
Sapillica;11;2014;NPS
Sapillica;11;2015;NPS
Sapillica;11;2016;D1
Sapillica;11;2017;NPS
Sapillica;11;2018;D1
Sapillica;11;2019;NPS
Sapillica;11;2020;NPS
Sapillica;12;2003;NPS
Sapillica;12;2004;D1
Sapillica;12;2005;NPS
Sapillica;12;2006;NPS
Sapillica;12;2007;D2
Sapillica;12;2008;D0
Sapillica;12;2009;D0
Sapillica;12;2010;NPS
Sapillica;12;2011;NPS
Sapillica;12;2012;NPS
Sapillica;12;2013;NPS
Sapillica;12;2014;NPS
Sapillica;12;2015;NPS
Sapillica;12;2016;D1
Sapillica;12;2017;NPS
Sapillica;12;2018;D1
Sapillica;12;2019;NPS
Sapillica;12;2020;NPS
Sondor;1;2003;NPS
Sondor;1;2004;NPS
Sondor;1;2005;NPS
Sondor;1;2006;D0
Sondor;1;2007;NPS
Sondor;1;2008;NPS
Sondor;1;2009;NPS
Sondor;1;2010;NPS
Sondor;1;2011;NPS
Sondor;1;2012;D0
Sondor;1;2013;NPS
Sondor;1;2014;NPS
Sondor;1;2015;NPS
Sondor;1;2016;NPS
Sondor;1;2017;NPS
Sondor;1;2018;NPS
Sondor;1;2019;D0
Sondor;1;2020;D3
Sondor;1;2021;D1
Sondor;2;2003;NPS
Sondor;2;2004;NPS
Sondor;2;2005;NPS
Sondor;2;2006;D0
Sondor;2;2007;NPS
Sondor;2;2008;NPS
Sondor;2;2009;NPS
Sondor;2;2010;NPS
Sondor;2;2011;NPS
Sondor;2;2012;NPS
Sondor;2;2013;NPS
Sondor;2;2014;NPS
Sondor;2;2015;NPS
Sondor;2;2016;NPS
Sondor;2;2017;D0
Sondor;2;2018;D0
Sondor;2;2019;D0
Sondor;2;2020;D3
Sondor;2;2021;D1
Sondor;3;2003;NPS
Sondor;3;2004;NPS
Sondor;3;2005;NPS
Sondor;3;2006;D0
Sondor;3;2007;NPS
Sondor;3;2008;NPS
Sondor;3;2009;NPS
Sondor;3;2010;NPS
Sondor;3;2011;D0
Sondor;3;2012;NPS
Sondor;3;2013;NPS
Sondor;3;2014;NPS
Sondor;3;2015;NPS
Sondor;3;2016;NPS
Sondor;3;2017;D0
Sondor;3;2018;D0
Sondor;3;2019;D1
Sondor;3;2020;NPS
Sondor;3;2021;D1
Sondor;4;2003;NPS
Sondor;4;2004;NPS
Sondor;4;2005;NPS
Sondor;4;2006;D0
Sondor;4;2007;NPS
Sondor;4;2008;NPS
Sondor;4;2009;NPS
Sondor;4;2010;NPS
Sondor;4;2011;D2
Sondor;4;2012;NPS
Sondor;4;2013;D0
Sondor;4;2014;NPS
Sondor;4;2015;NPS
Sondor;4;2016;NPS
Sondor;4;2017;D1
Sondor;4;2018;NPS
Sondor;4;2019;D1
Sondor;4;2020;D0
Sondor;4;2021;D2
Sondor;5;2003;NPS
Sondor;5;2004;NPS
Sondor;5;2005;NPS
Sondor;5;2006;NPS
Sondor;5;2007;NPS
Sondor;5;2008;NPS
Sondor;5;2009;NPS
Sondor;5;2010;NPS
Sondor;5;2011;D2
Sondor;5;2012;NPS
Sondor;5;2013;D0
Sondor;5;2014;NPS
Sondor;5;2015;NPS
Sondor;5;2016;D0
Sondor;5;2017;D0
Sondor;5;2018;NPS
Sondor;5;2019;D1
Sondor;5;2020;D0
Sondor;5;2021;D2
Sondor;6;2003;NPS
Sondor;6;2004;NPS
Sondor;6;2005;NPS
Sondor;6;2006;D0
Sondor;6;2007;NPS
Sondor;6;2008;NPS
Sondor;6;2009;NPS
Sondor;6;2010;NPS
Sondor;6;2011;D2
Sondor;6;2012;NPS
Sondor;6;2013;D0
Sondor;6;2014;NPS
Sondor;6;2015;NPS
Sondor;6;2016;D0
Sondor;6;2017;D1
Sondor;6;2018;D0
Sondor;6;2019;D1
Sondor;6;2020;D0
Sondor;6;2021;D1
Sondor;7;2003;NPS
Sondor;7;2004;NPS
Sondor;7;2005;NPS
Sondor;7;2006;D0
Sondor;7;2007;NPS
Sondor;7;2008;NPS
Sondor;7;2009;NPS
Sondor;7;2010;NPS
Sondor;7;2011;D2
Sondor;7;2012;NPS
Sondor;7;2013;D0
Sondor;7;2014;NPS
Sondor;7;2015;NPS
Sondor;7;2016;D0
Sondor;7;2017;D1
Sondor;7;2018;D0
Sondor;7;2019;D2
Sondor;7;2020;D0
Sondor;7;2021;NPS
Sondor;8;2003;NPS
Sondor;8;2004;NPS
Sondor;8;2005;NPS
Sondor;8;2006;NPS
Sondor;8;2007;NPS
Sondor;8;2008;NPS
Sondor;8;2009;NPS
Sondor;8;2010;NPS
Sondor;8;2011;D1
Sondor;8;2012;NPS
Sondor;8;2013;D0
Sondor;8;2014;NPS
Sondor;8;2015;NPS
Sondor;8;2016;D1
Sondor;8;2017;D1
Sondor;8;2018;D1
Sondor;8;2019;D3
Sondor;8;2020;D1
Sondor;8;2021;NPS
Sondor;9;2003;NPS
Sondor;9;2004;NPS
Sondor;9;2005;NPS
Sondor;9;2006;NPS
Sondor;9;2007;NPS
Sondor;9;2008;NPS
Sondor;9;2009;NPS
Sondor;9;2010;NPS
Sondor;9;2011;D2
Sondor;9;2012;NPS
Sondor;9;2013;NPS
Sondor;9;2014;NPS
Sondor;9;2015;NPS
Sondor;9;2016;NPS
Sondor;9;2017;D0
Sondor;9;2018;NPS
Sondor;9;2019;D3
Sondor;9;2020;D1
Sondor;10;2003;NPS
Sondor;10;2004;NPS
Sondor;10;2005;NPS
Sondor;10;2006;NPS
Sondor;10;2007;NPS
Sondor;10;2008;NPS
Sondor;10;2009;NPS
Sondor;10;2010;NPS
Sondor;10;2011;D1
Sondor;10;2012;NPS
Sondor;10;2013;NPS
Sondor;10;2014;NPS
Sondor;10;2015;NPS
Sondor;10;2016;D0
Sondor;10;2017;NPS
Sondor;10;2018;NPS
Sondor;10;2019;D3
Sondor;10;2020;D1
Sondor;11;2003;NPS
Sondor;11;2004;NPS
Sondor;11;2005;NPS
Sondor;11;2006;NPS
Sondor;11;2007;NPS
Sondor;11;2008;NPS
Sondor;11;2009;NPS
Sondor;11;2010;NPS
Sondor;11;2011;D2
Sondor;11;2012;D0
Sondor;11;2013;NPS
Sondor;11;2014;NPS
Sondor;11;2015;NPS
Sondor;11;2016;NPS
Sondor;11;2017;D0
Sondor;11;2018;NPS
Sondor;11;2019;D1
Sondor;11;2020;D1
Sondor;12;2003;NPS
Sondor;12;2004;NPS
Sondor;12;2005;D0
Sondor;12;2006;NPS
Sondor;12;2007;NPS
Sondor;12;2008;NPS
Sondor;12;2009;NPS
Sondor;12;2010;NPS
Sondor;12;2011;D0
Sondor;12;2012;D0
Sondor;12;2013;NPS
Sondor;12;2014;NPS
Sondor;12;2015;NPS
Sondor;12;2016;NPS
Sondor;12;2017;D0
Sondor;12;2018;NPS
Sondor;12;2019;D1
Sondor;12;2020;D1
Sondorillo;1;2003;D2
Sondorillo;1;2004;NPS
Sondorillo;1;2005;NPS
Sondorillo;1;2006;D1
Sondorillo;1;2007;D1
Sondorillo;1;2008;D1
Sondorillo;1;2009;D0
Sondorillo;1;2010;NPS
Sondorillo;1;2011;D0
Sondorillo;1;2012;D1
Sondorillo;1;2013;NPS
Sondorillo;1;2014;NPS
Sondorillo;1;2015;NPS
Sondorillo;1;2016;NPS
Sondorillo;1;2017;D0
Sondorillo;1;2018;D1
Sondorillo;1;2019;D0
Sondorillo;1;2020;NPS
Sondorillo;1;2021;D2
Sondorillo;2;2003;D2
Sondorillo;2;2004;NPS
